TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
87270,LAGOA VERMELHA,RS,FLORESTA,0.576,1237,0.589,0.36,0.037,0.012,0.051,0.64
87270,LAGOA VERMELHA,RS,CENTRO,0.566,7223,0.327,0.59,0.045,0.029,0.083,0.41
87270,LAGOA VERMELHA,RS,INTERIOR - BOQUEIRÃO,0.543,180,0.489,0.411,0.05,0.05,0.1,0.589
87270,LAGOA VERMELHA,RS,SÃO SEBASTIÃO,0.54,344,0.532,0.395,0.026,0.041,0.073,0.605
87270,LAGOA VERMELHA,RS,BOA VISTA,0.539,206,0.733,0.223,0.029,0.0,0.044,0.777
87270,LAGOA VERMELHA,RS,OLIVEIRA,0.536,650,0.468,0.455,0.032,0.037,0.077,0.545
87270,LAGOA VERMELHA,RS,RODRIGUES,0.513,642,0.547,0.4,0.033,0.012,0.054,0.601
87270,LAGOA VERMELHA,RS,INTERIOR - PIZZAMIGLIO,0.511,156,0.538,0.385,0.032,0.045,0.077,0.615
87270,LAGOA VERMELHA,RS,ERNANI DIAS DE MORAES,0.51,893,0.538,0.411,0.031,0.012,0.05,0.588
87270,LAGOA VERMELHA,RS,MEDIANEIRA,0.508,554,0.489,0.444,0.047,0.018,0.067,0.556
87270,LAGOA VERMELHA,RS,DISTRITO - CAPÃO DO CEDRO,0.484,209,0.392,0.493,0.091,0.024,0.115,0.507
87270,LAGOA VERMELHA,RS,GAÚCHA,0.478,807,0.529,0.425,0.021,0.019,0.046,0.575
87270,LAGOA VERMELHA,RS,INTERIOR - SANTA LUZIA,0.473,152,0.428,0.474,0.02,0.066,0.099,0.527
87270,LAGOA VERMELHA,RS,INTERIOR - SÃO JUDAS,0.438,119,0.546,0.395,0.042,0.017,0.059,0.605
87270,LAGOA VERMELHA,RS,GENTIL,0.433,739,0.39,0.541,0.038,0.023,0.069,0.459
87270,LAGOA VERMELHA,RS,PEDREGAL,0.384,1006,0.285,0.638,0.03,0.041,0.077,0.362
87270,LAGOA VERMELHA,RS,INTERIOR - RINCÃO SÃO FRANCISCO,0.347,170,0.435,0.506,0.041,0.018,0.059,0.494
87270,LAGOA VERMELHA,RS,DISTRITO INDUSTRIAL I,0.278,203,0.507,0.488,0.0,0.005,0.005,0.512
87270,LAGOA VERMELHA,RS,INTERIOR - FÁTIMA - 5º DISTRITO,0.221,109,0.147,0.771,0.046,0.037,0.083,0.23
87270,LAGOA VERMELHA,RS,INTERIOR - TUPINAMBÁ,0.156,142,0.282,0.669,0.021,0.028,0.049,0.331
87270,LAGOA VERMELHA,RS,INTERIOR  - CLEMENTE ARGOLO,0.117,250,0.256,0.712,0.016,0.016,0.032,0.288
