TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
53597,TAIOBEIRAS,MG,ZONA RURAL,0.629,1465,0.607,0.335,0.025,0.018,0.058,0.665
53597,TAIOBEIRAS,MG,POVOADO LAGOA GRANDE,0.602,641,0.688,0.261,0.017,0.014,0.051,0.739
53597,TAIOBEIRAS,MG,PLANALTO,0.56,1911,0.515,0.43,0.021,0.019,0.054,0.569
53597,TAIOBEIRAS,MG,BOM JARDIM,0.528,2283,0.484,0.466,0.022,0.014,0.05,0.534
53597,TAIOBEIRAS,MG,SANTOS CRUZEIROS,0.49,2394,0.418,0.525,0.023,0.019,0.056,0.474
53597,TAIOBEIRAS,MG,UMBUZEIRO,0.481,106,0.764,0.208,0.0,0.019,0.028,0.792
53597,TAIOBEIRAS,MG,CENTRO,0.473,1917,0.365,0.567,0.025,0.025,0.069,0.434
53597,TAIOBEIRAS,MG,SAGRADA FAMILIA,0.431,3445,0.295,0.641,0.026,0.023,0.063,0.358
53597,TAIOBEIRAS,MG,VILA FORMOSA,0.423,3087,0.335,0.61,0.022,0.017,0.055,0.39
53597,TAIOBEIRAS,MG,SEDE,0.403,83,0.675,0.301,0.0,0.0,0.024,0.699
53597,TAIOBEIRAS,MG,NOSSA SENHORA DE FATIMA,0.369,1515,0.34,0.605,0.03,0.018,0.054,0.394
