TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
67377,MONTE MOR,SP,JARDIM PAULISTA,0.693,4902,0.498,0.428,0.036,0.026,0.074,0.572
67377,MONTE MOR,SP,JARDIM PAVIOTTI,0.67,3110,0.462,0.453,0.047,0.024,0.085,0.547
67377,MONTE MOR,SP,JARDIM PANORAMA,0.648,2888,0.493,0.436,0.041,0.016,0.072,0.565
67377,MONTE MOR,SP,JARDIM SAN REMO,0.643,1665,0.494,0.424,0.038,0.027,0.083,0.577
67377,MONTE MOR,SP,PARQUE BELA VISTA,0.632,1892,0.496,0.428,0.035,0.025,0.076,0.572
67377,MONTE MOR,SP,CENTRO,0.618,5478,0.351,0.552,0.058,0.026,0.096,0.447
67377,MONTE MOR,SP,PARQUE DO CAFE I,0.612,2017,0.503,0.429,0.032,0.024,0.068,0.571
67377,MONTE MOR,SP,JARDIM SAO CLEMENTE,0.587,2170,0.459,0.469,0.035,0.023,0.071,0.53
67377,MONTE MOR,SP,JARDIM VISTA ALEGRE,0.585,3680,0.327,0.57,0.049,0.036,0.102,0.429
67377,MONTE MOR,SP,JARDIM CAPUAVINHA,0.552,1403,0.439,0.484,0.034,0.024,0.076,0.515
67377,MONTE MOR,SP,SANTO ANTONIO,0.535,1437,0.357,0.546,0.053,0.032,0.098,0.455
67377,MONTE MOR,SP,PARQUE RESIDENCIAL SAO CLEMENTE,0.522,1000,0.42,0.501,0.039,0.031,0.079,0.499
67377,MONTE MOR,SP,QUINHOES DO BOA ESPERANCA,0.508,912,0.312,0.56,0.056,0.05,0.127,0.439
67377,MONTE MOR,SP,JARDIM DO ENGENHO,0.477,474,0.517,0.426,0.021,0.021,0.056,0.573
67377,MONTE MOR,SP,JARDIM GUANABARA,0.472,655,0.307,0.576,0.067,0.037,0.118,0.425
67377,MONTE MOR,SP,JARDIM SAO SEBASTIAO,0.442,488,0.49,0.457,0.039,0.012,0.053,0.543
