TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
35378,IAÇU,BA,CERÂMICA,0.747,3716,0.779,0.183,0.014,0.016,0.038,0.817
35378,IAÇU,BA,POVOADO LAGOA REDONDA,0.734,126,0.754,0.143,0.04,0.04,0.104,0.858
35378,IAÇU,BA,MONTE,0.732,2025,0.829,0.135,0.01,0.015,0.035,0.864
35378,IAÇU,BA,DISTRITO JOÃO AMARO,0.729,2122,0.803,0.158,0.009,0.014,0.04,0.843
35378,IAÇU,BA,CENTRO,0.723,2936,0.726,0.225,0.024,0.018,0.047,0.773
35378,IAÇU,BA,DISTRITO LAGEDO ALTO,0.673,1265,0.824,0.148,0.009,0.01,0.028,0.852
35378,IAÇU,BA,BOIADEIRA,0.658,845,0.825,0.143,0.014,0.014,0.032,0.857
35378,IAÇU,BA,POVOADO SÃO JOÃO DO FAUSTINO,0.657,425,0.847,0.113,0.012,0.021,0.04,0.887
35378,IAÇU,BA,POVOADO FAUSTINO,0.635,331,0.934,0.057,0.0,0.003,0.009,0.943
35378,IAÇU,BA,POVOADO AMOROSA,0.61,75,0.827,0.12,0.04,0.013,0.053,0.88
35378,IAÇU,BA,POVOADO SÃO JOÃO DO MORRO BRANCO,0.61,192,0.938,0.047,0.0,0.016,0.016,0.954
35378,IAÇU,BA,POVOADO PEDRINHAS,0.575,42,1.0,0.0,0.0,0.0,0.0,1.0
