TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
20516,JOÃO PESSOA,PB,BANCARIOS,0.818,28919,0.537,0.369,0.032,0.052,0.093,0.63
20516,JOÃO PESSOA,PB,CASTELO BRANCO,0.791,7086,0.573,0.347,0.035,0.036,0.08,0.653
20516,JOÃO PESSOA,PB,TORRE,0.767,12003,0.487,0.42,0.038,0.045,0.092,0.579
20516,JOÃO PESSOA,PB,ALTO DO MATEUS,0.738,9452,0.486,0.43,0.038,0.038,0.084,0.57
20516,JOÃO PESSOA,PB,TREZE DE MAIO,0.734,5322,0.481,0.429,0.041,0.041,0.09,0.571
20516,JOÃO PESSOA,PB,TAMBAUZINHO,0.73,8118,0.43,0.466,0.043,0.051,0.103,0.533
20516,JOÃO PESSOA,PB,CRISTO REDENTOR,0.73,23756,0.488,0.434,0.034,0.036,0.078,0.566
20516,JOÃO PESSOA,PB,JOSE AMERICO DE ALMEIDA,0.724,12637,0.463,0.451,0.03,0.045,0.085,0.548
20516,JOÃO PESSOA,PB,MANGABEIRA I,0.72,21049,0.467,0.45,0.035,0.039,0.081,0.548
20516,JOÃO PESSOA,PB,CENTRO,0.714,11357,0.493,0.431,0.032,0.034,0.074,0.567
20516,JOÃO PESSOA,PB,EXPEDICIONARIOS,0.714,2812,0.488,0.417,0.038,0.046,0.095,0.583
20516,JOÃO PESSOA,PB,IPES,0.713,10581,0.482,0.441,0.037,0.032,0.077,0.559
20516,JOÃO PESSOA,PB,MANGABEIRA II,0.712,12667,0.464,0.454,0.037,0.038,0.081,0.545
20516,JOÃO PESSOA,PB,MANGABEIRA VII,0.711,6020,0.484,0.436,0.031,0.042,0.08,0.564
20516,JOÃO PESSOA,PB,MANAIRA,0.71,10438,0.446,0.464,0.035,0.044,0.087,0.533
20516,JOÃO PESSOA,PB,TAMBAU,0.709,16749,0.41,0.491,0.041,0.049,0.098,0.508
20516,JOÃO PESSOA,PB,ALTIPLANO CABO BRANCO,0.708,8829,0.436,0.473,0.037,0.043,0.091,0.527
20516,JOÃO PESSOA,PB,RANGEL,0.708,8669,0.523,0.41,0.03,0.029,0.067,0.59
20516,JOÃO PESSOA,PB,BESSA,0.707,27880,0.41,0.494,0.038,0.049,0.096,0.506
20516,JOÃO PESSOA,PB,JOAO AGRIPINO,0.706,2528,0.528,0.39,0.036,0.036,0.083,0.611
20516,JOÃO PESSOA,PB,NOVAIS,0.705,8639,0.524,0.409,0.034,0.024,0.066,0.59
20516,JOÃO PESSOA,PB,ERNESTO GEISEL,0.705,17294,0.443,0.472,0.035,0.042,0.084,0.527
20516,JOÃO PESSOA,PB,COSTA E SILVA,0.704,8045,0.464,0.454,0.042,0.032,0.081,0.545
20516,JOÃO PESSOA,PB,MANGABEIRA VIII,0.695,5665,0.485,0.441,0.03,0.036,0.076,0.561
20516,JOÃO PESSOA,PB,PARATIBE,0.691,4761,0.537,0.396,0.027,0.031,0.065,0.602
20516,JOÃO PESSOA,PB,MANDACARU,0.69,8116,0.496,0.432,0.034,0.028,0.069,0.565
20516,JOÃO PESSOA,PB,JAGUARIBE,0.688,9114,0.467,0.457,0.028,0.039,0.075,0.542
20516,JOÃO PESSOA,PB,TAMBIÁ,0.688,5493,0.461,0.459,0.035,0.038,0.081,0.542
20516,JOÃO PESSOA,PB,VALENTINA DE FIGUEIREDO I,0.687,16962,0.453,0.47,0.034,0.036,0.076,0.529
20516,JOÃO PESSOA,PB,CRUZ DAS ARMAS,0.682,17670,0.479,0.451,0.032,0.03,0.068,0.547
20516,JOÃO PESSOA,PB,GRAMAME,0.682,12586,0.504,0.43,0.028,0.029,0.063,0.567
20516,JOÃO PESSOA,PB,MANGABEIRA VI,0.676,3746,0.496,0.432,0.031,0.036,0.074,0.57
20516,JOÃO PESSOA,PB,FUNCIONARIOS II,0.673,8843,0.456,0.47,0.032,0.034,0.074,0.53
20516,JOÃO PESSOA,PB,ESTADOS,0.672,6380,0.385,0.513,0.041,0.054,0.102,0.487
20516,JOÃO PESSOA,PB,GROTAO,0.667,5688,0.51,0.427,0.029,0.027,0.063,0.573
20516,JOÃO PESSOA,PB,JARDIM VENEZA,0.667,3879,0.538,0.4,0.028,0.026,0.062,0.6
20516,JOÃO PESSOA,PB,INDUSTRIAS,0.666,11556,0.488,0.448,0.03,0.026,0.063,0.551
20516,JOÃO PESSOA,PB,FUNCIONARIOS I,0.662,5962,0.457,0.468,0.038,0.031,0.074,0.531
20516,JOÃO PESSOA,PB,VALENTINA DE FIGUEIREDO II,0.661,10569,0.453,0.475,0.031,0.035,0.071,0.524
20516,JOÃO PESSOA,PB,CONJUNTO PEDRO GONDIM,0.66,2646,0.424,0.476,0.04,0.052,0.101,0.525
20516,JOÃO PESSOA,PB,PADRE ZE,0.659,4192,0.535,0.405,0.029,0.023,0.059,0.594
20516,JOÃO PESSOA,PB,ILHA DO BISPO,0.653,3452,0.56,0.384,0.025,0.021,0.056,0.616
20516,JOÃO PESSOA,PB,CABO BRANCO,0.652,2307,0.411,0.481,0.047,0.05,0.109,0.52
20516,JOÃO PESSOA,PB,CASTELO BRANCO I,0.648,1148,0.593,0.338,0.03,0.033,0.069,0.662
20516,JOÃO PESSOA,PB,ERNANI SATIRO,0.647,4578,0.439,0.482,0.039,0.031,0.078,0.517
20516,JOÃO PESSOA,PB,PENHA,0.636,1583,0.605,0.338,0.02,0.031,0.058,0.663
20516,JOÃO PESSOA,PB,ROGER,0.626,3971,0.493,0.447,0.028,0.025,0.061,0.554
20516,JOÃO PESSOA,PB,MANGABEIRA IV,0.621,2216,0.487,0.44,0.037,0.03,0.072,0.559
20516,JOÃO PESSOA,PB,MIRAMAR,0.612,1320,0.406,0.482,0.05,0.048,0.113,0.519
20516,JOÃO PESSOA,PB,CONJUNTO JOSE VIEIRA DINIZ,0.612,2498,0.488,0.445,0.026,0.032,0.067,0.555
20516,JOÃO PESSOA,PB,JARDIM LUNA,0.608,1337,0.405,0.483,0.045,0.056,0.111,0.516
20516,JOÃO PESSOA,PB,JOAO PAULO II,0.608,2110,0.466,0.458,0.031,0.036,0.075,0.541
20516,JOÃO PESSOA,PB,JARDIM PLANALTO,0.607,3281,0.427,0.497,0.038,0.032,0.076,0.503
20516,JOÃO PESSOA,PB,VALENTINA FIGUEIREDO,0.602,1168,0.449,0.46,0.025,0.05,0.092,0.541
20516,JOÃO PESSOA,PB,NÃO ESPECIFICADO,0.599,31,0.935,0.032,0.0,0.0,0.032,0.967
20516,JOÃO PESSOA,PB,JARDIM OCEANIA,0.587,1626,0.371,0.517,0.044,0.057,0.111,0.482
20516,JOÃO PESSOA,PB,FUNCIONARIOS III,0.536,1214,0.451,0.478,0.032,0.032,0.071,0.522
