TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
35653,IBOTIRAMA,BA,POVOADO ILHA DO GADO BRAVO,0.694,69,0.696,0.188,0.072,0.029,0.115,0.811
35653,IBOTIRAMA,BA,POVOADO LAGAMAR,0.688,272,0.75,0.176,0.015,0.048,0.074,0.824
35653,IBOTIRAMA,BA,DISTRITO BOA VISTA DO LAGAMAR,0.664,496,0.905,0.071,0.006,0.016,0.024,0.929
35653,IBOTIRAMA,BA,CENTRO,0.656,7589,0.598,0.362,0.018,0.016,0.04,0.638
35653,IBOTIRAMA,BA,POVOADO SAO LOURENCO,0.647,183,0.858,0.093,0.022,0.022,0.049,0.907
35653,IBOTIRAMA,BA,SAO FRANCISCO,0.646,1842,0.712,0.25,0.015,0.014,0.039,0.751
35653,IBOTIRAMA,BA,POVOADO ILHA GRANDE,0.624,263,0.867,0.099,0.011,0.015,0.034,0.901
35653,IBOTIRAMA,BA,POVOADO MORRINHOS,0.62,449,0.855,0.122,0.016,0.004,0.022,0.877
35653,IBOTIRAMA,BA,IBOTIRAMINHA,0.619,767,0.729,0.227,0.008,0.016,0.045,0.774
35653,IBOTIRAMA,BA,POVOADO CANTINHO,0.599,348,0.819,0.149,0.009,0.017,0.032,0.851
35653,IBOTIRAMA,BA,POVOADO LINHA,0.599,454,0.848,0.141,0.0,0.002,0.011,0.859
35653,IBOTIRAMA,BA,POVOADO CANABRAVA,0.598,229,0.686,0.249,0.031,0.026,0.066,0.752
35653,IBOTIRAMA,BA,ALTO DO FUNDAO,0.591,726,0.793,0.19,0.004,0.008,0.016,0.809
35653,IBOTIRAMA,BA,POVOADO SAPE,0.589,162,0.821,0.136,0.012,0.006,0.043,0.864
35653,IBOTIRAMA,BA,POVOADO ITAPEBA DE BAIXO,0.575,380,0.703,0.247,0.029,0.016,0.05,0.753
35653,IBOTIRAMA,BA,POVOADO ILHA DO SACO,0.574,64,0.938,0.047,0.0,0.016,0.016,0.954
35653,IBOTIRAMA,BA,POVOADO JUA NOVO,0.562,317,0.826,0.161,0.0,0.009,0.012,0.838
35653,IBOTIRAMA,BA,POVOADO FAZENDA NOVA,0.549,114,0.895,0.105,0.0,0.0,0.0,0.895
35653,IBOTIRAMA,BA,POVOADO BOQUEIRAO,0.545,281,0.815,0.174,0.004,0.004,0.012,0.827
35653,IBOTIRAMA,BA,ALTO DO CRUZEIRO,0.542,256,0.812,0.172,0.004,0.012,0.016,0.828
35653,IBOTIRAMA,BA,SÃO JOÃO,0.526,141,0.837,0.149,0.0,0.014,0.014,0.851
35653,IBOTIRAMA,BA,VEREDINHA,0.517,513,0.706,0.271,0.012,0.004,0.024,0.73
