TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
42650,CARANGOLA,MG,CENTRO,0.691,4300,0.457,0.456,0.042,0.033,0.087,0.544
42650,CARANGOLA,MG,TRIÂNGULO,0.681,2110,0.577,0.355,0.033,0.025,0.069,0.646
42650,CARANGOLA,MG,SANTO ONOFRE,0.653,2802,0.485,0.439,0.031,0.029,0.076,0.561
42650,CARANGOLA,MG,LACERDINA,0.648,1055,0.617,0.318,0.032,0.024,0.066,0.683
42650,CARANGOLA,MG,COROADO,0.639,2173,0.545,0.391,0.029,0.021,0.064,0.609
42650,CARANGOLA,MG,CORREGO SÃO BENTO,0.618,226,0.606,0.305,0.053,0.018,0.088,0.694
42650,CARANGOLA,MG,ALVORADA,0.61,1323,0.605,0.341,0.023,0.017,0.055,0.66
42650,CARANGOLA,MG,SANTA EMILIA,0.585,783,0.478,0.437,0.036,0.036,0.086,0.564
42650,CARANGOLA,MG,CHEVRAND,0.519,1294,0.505,0.444,0.021,0.018,0.053,0.558
42650,CARANGOLA,MG,PONTE ALTA DE MINAS,0.495,770,0.603,0.362,0.014,0.016,0.035,0.638
42650,CARANGOLA,MG,CORREGO BARROSO,0.485,230,0.696,0.27,0.022,0.004,0.035,0.731
42650,CARANGOLA,MG,POVOADO DE SÃO MANOEL DO BOI,0.421,218,0.514,0.431,0.018,0.023,0.055,0.569
42650,CARANGOLA,MG,CONCEIÇÃO,0.399,780,0.445,0.509,0.027,0.013,0.047,0.492
