TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
36692,JUAZEIRO,BA,DISTRITO JUNCO,0.8,5266,0.855,0.116,0.009,0.012,0.029,0.884
36692,JUAZEIRO,BA,DISTRITO ITAMOTINGA,0.793,14460,0.749,0.206,0.014,0.026,0.045,0.794
36692,JUAZEIRO,BA,DISTRITO ABÓBORA,0.75,1255,0.827,0.124,0.017,0.021,0.05,0.877
36692,JUAZEIRO,BA,SANTA MARIA GORETTI,0.741,5647,0.546,0.38,0.031,0.036,0.074,0.62
36692,JUAZEIRO,BA,DISTRITO CARNAIBA,0.736,2740,0.761,0.193,0.015,0.025,0.045,0.806
36692,JUAZEIRO,BA,DISTRITO PINHÕES,0.732,2213,0.828,0.139,0.015,0.015,0.033,0.861
36692,JUAZEIRO,BA,DISTRITO JUREMAL,0.73,1032,0.741,0.194,0.022,0.038,0.065,0.806
36692,JUAZEIRO,BA,TABULEIRO,0.726,3275,0.741,0.216,0.018,0.018,0.043,0.784
36692,JUAZEIRO,BA,SÃO GERALDO,0.724,5321,0.584,0.352,0.03,0.027,0.063,0.647
36692,JUAZEIRO,BA,POVOADO PROJETO MANDACARU I,0.719,2055,0.767,0.187,0.021,0.02,0.045,0.812
36692,JUAZEIRO,BA,JOÃO PAULO II,0.718,7396,0.684,0.275,0.016,0.018,0.041,0.725
36692,JUAZEIRO,BA,DOM JOSÉ RODRIGUES,0.714,5079,0.656,0.294,0.02,0.023,0.049,0.705
36692,JUAZEIRO,BA,PIRANGA,0.71,7779,0.583,0.36,0.021,0.029,0.056,0.639
36692,JUAZEIRO,BA,CASTELO BRANCO,0.708,5506,0.54,0.393,0.029,0.031,0.067,0.607
36692,JUAZEIRO,BA,ITABERABA,0.705,4229,0.687,0.27,0.015,0.02,0.043,0.73
36692,JUAZEIRO,BA,ARGEMIRO,0.704,3690,0.689,0.266,0.02,0.018,0.045,0.734
36692,JUAZEIRO,BA,DISTRITO MASSAROCA,0.696,1657,0.788,0.173,0.015,0.017,0.039,0.827
36692,JUAZEIRO,BA,PALMARES,0.694,2727,0.671,0.277,0.02,0.024,0.051,0.722
36692,JUAZEIRO,BA,COUNTRY CLUB,0.689,6182,0.526,0.408,0.023,0.035,0.064,0.59
36692,JUAZEIRO,BA,CENTRO,0.688,6799,0.522,0.413,0.029,0.03,0.064,0.586
36692,JUAZEIRO,BA,SANTO ANTÔNIO,0.687,4054,0.553,0.383,0.023,0.034,0.063,0.616
36692,JUAZEIRO,BA,QUIDÉ,0.682,1597,0.715,0.235,0.018,0.024,0.051,0.766
36692,JUAZEIRO,BA,CAJUEIRO,0.678,2164,0.573,0.358,0.028,0.03,0.069,0.642
36692,JUAZEIRO,BA,POVOADO JARDIM PRIMAVERA,0.677,1402,0.768,0.189,0.013,0.022,0.042,0.81
36692,JUAZEIRO,BA,ALAGADIÇO,0.654,2964,0.552,0.388,0.028,0.028,0.06,0.612
36692,JUAZEIRO,BA,PADRE VICENTE,0.654,712,0.694,0.244,0.022,0.024,0.061,0.755
36692,JUAZEIRO,BA,ALTO DO CRUZEIRO,0.651,2721,0.62,0.33,0.017,0.025,0.049,0.669
36692,JUAZEIRO,BA,JOÃO XXIII,0.645,2954,0.6,0.35,0.019,0.024,0.05,0.65
36692,JUAZEIRO,BA,ANTÔNIO CONSELHEIRO,0.644,1609,0.729,0.234,0.014,0.016,0.038,0.767
36692,JUAZEIRO,BA,POVOADO SABIÁ II,0.636,454,0.797,0.159,0.026,0.009,0.044,0.841
36692,JUAZEIRO,BA,ALTO DA ALIANÇA,0.633,4011,0.618,0.344,0.014,0.018,0.037,0.655
36692,JUAZEIRO,BA,NOSSA SENHORA DA PENHA,0.63,630,0.679,0.262,0.022,0.029,0.059,0.738
36692,JUAZEIRO,BA,LOMANTO JÚNIOR,0.62,1971,0.607,0.344,0.025,0.02,0.05,0.657
36692,JUAZEIRO,BA,ANTÔNIO GUILHERMINO,0.618,1634,0.701,0.263,0.013,0.013,0.036,0.737
36692,JUAZEIRO,BA,MARINGÁ,0.611,1321,0.563,0.375,0.03,0.025,0.063,0.626
36692,JUAZEIRO,BA,POVOADO RODEADOURO,0.608,629,0.792,0.178,0.011,0.013,0.03,0.822
36692,JUAZEIRO,BA,TANCREDO NEVES,0.571,1252,0.519,0.418,0.024,0.032,0.063,0.582
36692,JUAZEIRO,BA,NÃO ESPECIFICADO,0.378,115,0.643,0.339,0.0,0.009,0.018,0.661
