TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
4421,NOVO REPARTIMENTO,PA,ZONA RURAL,0.558,9032,0.47,0.486,0.027,0.015,0.043,0.513
4421,NOVO REPARTIMENTO,PA,VILA DIVINÓPOLIS,0.53,718,0.597,0.355,0.018,0.024,0.047,0.644
4421,NOVO REPARTIMENTO,PA,NOSSA SENHORA APARECIDA,0.528,1719,0.507,0.443,0.032,0.014,0.05,0.557
4421,NOVO REPARTIMENTO,PA,VILA MARACAJÁ,0.52,3585,0.433,0.515,0.032,0.018,0.052,0.485
4421,NOVO REPARTIMENTO,PA,VILA TUCURUÍ,0.503,2762,0.458,0.496,0.025,0.017,0.046,0.504
4421,NOVO REPARTIMENTO,PA,VILA NOVO HORIZONTE,0.496,1217,0.514,0.439,0.019,0.021,0.047,0.561
4421,NOVO REPARTIMENTO,PA,VALE DO SOL II ,0.485,2836,0.41,0.537,0.03,0.018,0.053,0.463
4421,NOVO REPARTIMENTO,PA,CENTRO,0.456,8684,0.374,0.582,0.023,0.017,0.042,0.416
4421,NOVO REPARTIMENTO,PA,TUERE II,0.315,1849,0.357,0.611,0.025,0.006,0.031,0.388
4421,NOVO REPARTIMENTO,PA,VILA NOVA DESCOBERTA,0.165,310,0.242,0.713,0.032,0.013,0.045,0.287
