TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
76031,IPIRANGA,PR,SÃO MANOEL,0.587,219,0.635,0.292,0.05,0.009,0.073,0.708
76031,IPIRANGA,PR,ESPLANADA,0.586,756,0.529,0.398,0.033,0.028,0.073,0.602
76031,IPIRANGA,PR,AVENCAL,0.575,425,0.454,0.44,0.052,0.045,0.106,0.56
76031,IPIRANGA,PR,QUATIS,0.511,575,0.313,0.523,0.122,0.024,0.163,0.476
76031,IPIRANGA,PR,CENTRO,0.492,3226,0.295,0.624,0.045,0.022,0.081,0.376
76031,IPIRANGA,PR,SANTANA,0.418,392,0.283,0.599,0.077,0.018,0.118,0.401
76031,IPIRANGA,PR,SANTARIA,0.398,198,0.354,0.551,0.025,0.04,0.095,0.449
76031,IPIRANGA,PR,OLHO D ÁGUA,0.383,145,0.262,0.572,0.103,0.041,0.165,0.427
76031,IPIRANGA,PR,LUSTOZA CAPIVARA,0.365,526,0.338,0.591,0.029,0.027,0.071,0.409
76031,IPIRANGA,PR,LUSTOZA CAMPO ALTO,0.359,282,0.422,0.521,0.025,0.028,0.057,0.479
76031,IPIRANGA,PR,CANGUERA,0.355,253,0.383,0.549,0.036,0.016,0.068,0.451
76031,IPIRANGA,PR,QUEIMADAS - TAIÓ DE CIMA,0.342,175,0.24,0.64,0.051,0.029,0.12,0.36
76031,IPIRANGA,PR,COLONIA ADELAIDE,0.338,299,0.298,0.619,0.043,0.023,0.083,0.381
76031,IPIRANGA,PR,ARROIO GRANDE - BARRACAS,0.336,330,0.209,0.691,0.091,0.006,0.1,0.309
76031,IPIRANGA,PR,POMBAL,0.312,248,0.27,0.645,0.069,0.016,0.085,0.355
76031,IPIRANGA,PR,SÃO BRAZ,0.302,326,0.288,0.638,0.046,0.015,0.073,0.361
76031,IPIRANGA,PR,COLONIA TAIÓ,0.293,134,0.246,0.657,0.045,0.022,0.096,0.342
76031,IPIRANGA,PR,PINHÃO,0.239,302,0.348,0.606,0.026,0.01,0.046,0.394
76031,IPIRANGA,PR,DESCALVADO,0.2,249,0.281,0.667,0.028,0.008,0.052,0.333
