TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
16390,CAICÓ,RN,PENEDO,0.75,7617,0.568,0.363,0.021,0.043,0.069,0.637
16390,CAICÓ,RN,PARAIBA,0.725,6039,0.622,0.322,0.019,0.032,0.055,0.677
16390,CAICÓ,RN,BOA PASSAGEM,0.721,4620,0.683,0.269,0.013,0.031,0.047,0.73
16390,CAICÓ,RN,BARRA NOVA,0.713,6048,0.654,0.296,0.017,0.028,0.047,0.701
16390,CAICÓ,RN,ZONA RURAL,0.706,1866,0.734,0.218,0.016,0.029,0.05,0.784
16390,CAICÓ,RN,CENTRO,0.704,2968,0.587,0.346,0.025,0.036,0.066,0.653
16390,CAICÓ,RN,PAULO VI,0.653,2125,0.705,0.254,0.012,0.024,0.039,0.744
16390,CAICÓ,RN,JOAO XXIII,0.632,1366,0.752,0.217,0.01,0.02,0.032,0.784
16390,CAICÓ,RN,RECREIO,0.621,819,0.669,0.276,0.016,0.037,0.055,0.724
16390,CAICÓ,RN,ALTO DA BOA VISTA,0.621,873,0.723,0.233,0.01,0.031,0.044,0.767
16390,CAICÓ,RN,SAMANAU,0.588,921,0.713,0.251,0.009,0.023,0.036,0.749
16390,CAICÓ,RN,SOLEDADE,0.579,545,0.686,0.266,0.009,0.039,0.048,0.734
