TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
39713,XIQUE-XIQUE,BA,ILHA DO CHAMPRONA,0.825,192,0.812,0.068,0.078,0.021,0.12,0.932
39713,XIQUE-XIQUE,BA,POVOADO LAGOA DE ITAPARICA,0.791,88,0.898,0.011,0.023,0.023,0.091,0.989
39713,XIQUE-XIQUE,BA,CENTRO,0.79,7581,0.67,0.268,0.019,0.032,0.061,0.731
39713,XIQUE-XIQUE,BA,POVOADO DO SÍTIO,0.772,296,0.865,0.064,0.007,0.027,0.071,0.936
39713,XIQUE-XIQUE,BA,POVOADO DE BESOURO,0.763,213,0.864,0.061,0.023,0.005,0.075,0.939
39713,XIQUE-XIQUE,BA,ZONA DO POLIVALENTE,0.741,3289,0.747,0.209,0.016,0.02,0.045,0.792
39713,XIQUE-XIQUE,BA,POVOADO DE ANGICO,0.736,215,0.87,0.065,0.014,0.019,0.066,0.936
39713,XIQUE-XIQUE,BA,SENHOR DO BONFIM,0.731,2233,0.803,0.157,0.009,0.02,0.039,0.842
39713,XIQUE-XIQUE,BA,POVOADO DE BOA VISTA,0.72,885,0.899,0.067,0.005,0.01,0.034,0.933
39713,XIQUE-XIQUE,BA,POVOADO DE MARRECA VELHA,0.708,899,0.829,0.127,0.006,0.026,0.045,0.874
39713,XIQUE-XIQUE,BA,POVOADO DE MATO GROSSO,0.706,218,0.862,0.078,0.032,0.009,0.06,0.922
39713,XIQUE-XIQUE,BA,SÃO FRANCISCO DE ASSIS,0.705,1600,0.734,0.213,0.013,0.031,0.053,0.787
39713,XIQUE-XIQUE,BA,PEDRINHAS,0.697,1050,0.843,0.122,0.009,0.019,0.036,0.879
39713,XIQUE-XIQUE,BA,POVOADO DE UTINGA,0.691,354,0.918,0.042,0.0,0.034,0.04,0.958
39713,XIQUE-XIQUE,BA,DISTRITO DE COPIXABA,0.691,458,0.834,0.116,0.02,0.017,0.05,0.884
39713,XIQUE-XIQUE,BA,PARAMELOS,0.688,274,0.701,0.215,0.015,0.044,0.085,0.786
39713,XIQUE-XIQUE,BA,ILHA DA AMARALINA,0.668,227,0.899,0.057,0.0,0.009,0.044,0.943
39713,XIQUE-XIQUE,BA,POVOADO DE CAPÃO DO MARTIM,0.665,399,0.917,0.055,0.003,0.005,0.028,0.945
39713,XIQUE-XIQUE,BA,PONTA DA ILHA,0.654,828,0.785,0.174,0.007,0.028,0.041,0.826
39713,XIQUE-XIQUE,BA,POVOADO DE BARRO BRANCO,0.647,152,0.882,0.072,0.007,0.007,0.047,0.929
39713,XIQUE-XIQUE,BA,DISTRITO DE IGUIRA,0.635,940,0.773,0.19,0.006,0.018,0.036,0.809
39713,XIQUE-XIQUE,BA,ILHA DO PESTANA,0.632,299,0.88,0.09,0.0,0.01,0.03,0.91
39713,XIQUE-XIQUE,BA,ILHA DO SAQUINHO,0.628,189,0.921,0.048,0.0,0.005,0.031,0.952
39713,XIQUE-XIQUE,BA,POVOADO DO JUREMAL,0.622,231,0.948,0.039,0.0,0.013,0.013,0.961
39713,XIQUE-XIQUE,BA,POVOADO DO RETIRO DA PICADA,0.617,267,0.903,0.079,0.0,0.015,0.019,0.922
39713,XIQUE-XIQUE,BA,ILHA DO MOCAMBO,0.614,141,0.901,0.064,0.014,0.014,0.035,0.936
39713,XIQUE-XIQUE,BA,POVOADO ROÇADO DA BOA VISTA,0.611,202,0.95,0.04,0.0,0.005,0.01,0.96
39713,XIQUE-XIQUE,BA,ILHA DO AMARRACOURO,0.608,401,0.848,0.13,0.005,0.012,0.022,0.87
39713,XIQUE-XIQUE,BA,POVOADO ALTO GRANDE,0.606,176,0.938,0.045,0.0,0.011,0.017,0.955
39713,XIQUE-XIQUE,BA,SANTA MARTA,0.6,713,0.738,0.223,0.011,0.021,0.039,0.777
39713,XIQUE-XIQUE,BA,POVOADO DO RUMO,0.59,172,0.919,0.07,0.0,0.012,0.012,0.931
39713,XIQUE-XIQUE,BA,POVOADO DE VACARIA,0.59,190,0.858,0.111,0.005,0.021,0.031,0.889
39713,XIQUE-XIQUE,BA,POVOADO DE SACO DOS BOIS,0.564,224,0.839,0.138,0.0,0.004,0.022,0.861
39713,XIQUE-XIQUE,BA,POVOADO DE PAJEÚ,0.491,145,0.779,0.2,0.0,0.007,0.021,0.8
