TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
39578,VALENÇA,BA,NOVO HORIZONTE,0.803,3381,0.688,0.241,0.03,0.023,0.071,0.759
39578,VALENÇA,BA,POVOADO ARUEIRAS,0.793,263,0.863,0.057,0.019,0.038,0.08,0.943
39578,VALENÇA,BA,CAJAÍBA-MARICOABO,0.779,1748,0.702,0.223,0.04,0.018,0.076,0.778
39578,VALENÇA,BA,BOLÍVIA,0.769,6839,0.584,0.341,0.033,0.025,0.072,0.656
39578,VALENÇA,BA,POVOADO PARANÁ-OROBÓ,0.747,1529,0.829,0.126,0.019,0.016,0.045,0.874
39578,VALENÇA,BA,DISTRITO SERRA GRANDE,0.747,1770,0.749,0.194,0.024,0.019,0.058,0.807
39578,VALENÇA,BA,POVOADO ENTRONCAMENTO DE VALENÇA,0.745,1875,0.754,0.191,0.022,0.02,0.056,0.81
39578,VALENÇA,BA,POVOADO SÃO PEDRO-ZONA RURAL,0.74,351,0.855,0.083,0.031,0.014,0.062,0.917
39578,VALENÇA,BA,BATE QUENTE,0.738,2960,0.652,0.284,0.033,0.019,0.063,0.715
39578,VALENÇA,BA,JAMBEIRO,0.723,935,0.751,0.186,0.03,0.02,0.063,0.814
39578,VALENÇA,BA,POVOADO JEQUIRIÇÁ,0.722,839,0.819,0.129,0.026,0.014,0.051,0.87
39578,VALENÇA,BA,TENTO,0.702,2605,0.598,0.336,0.028,0.025,0.066,0.664
39578,VALENÇA,BA,POVOADO LAGOA DOURADA,0.691,557,0.788,0.156,0.034,0.009,0.056,0.844
39578,VALENÇA,BA,CENTRO,0.691,4558,0.525,0.407,0.035,0.025,0.068,0.593
39578,VALENÇA,BA,POVOADO BONFIM,0.689,1351,0.759,0.193,0.021,0.016,0.047,0.806
39578,VALENÇA,BA,URBIS I,0.68,1823,0.596,0.338,0.03,0.028,0.068,0.664
39578,VALENÇA,BA,GRAÇA,0.673,4044,0.526,0.408,0.036,0.023,0.065,0.591
39578,VALENÇA,BA,POVOADO TARIMBA-OROBÓ,0.672,454,0.811,0.139,0.015,0.015,0.05,0.861
39578,VALENÇA,BA,POVOADO RIO VERMELHO,0.668,244,0.889,0.066,0.02,0.012,0.044,0.933
39578,VALENÇA,BA,POVOADO SIDE-OROBÓ,0.662,302,0.765,0.172,0.02,0.026,0.062,0.827
39578,VALENÇA,BA,ALTO DE SAO ROQUE,0.659,600,0.798,0.157,0.025,0.005,0.045,0.843
39578,VALENÇA,BA,POVOADO GAMELEIRA,0.656,311,0.894,0.071,0.019,0.006,0.035,0.929
39578,VALENÇA,BA,POVOADO GEREBA,0.656,295,0.817,0.132,0.017,0.014,0.051,0.868
39578,VALENÇA,BA,POVOADO RIACHÃO DA SERRA,0.649,199,0.849,0.101,0.03,0.015,0.05,0.899
39578,VALENÇA,BA,POVOADO DERRADEIRA,0.636,446,0.767,0.182,0.022,0.022,0.05,0.817
39578,VALENÇA,BA,POVOADO TRÊS JUERANAS,0.627,312,0.821,0.138,0.0,0.032,0.042,0.863
39578,VALENÇA,BA,POVOADO VÁRZEA,0.626,594,0.697,0.247,0.024,0.027,0.056,0.753
39578,VALENÇA,BA,DISTRITO GUAIBIM,0.626,1370,0.579,0.358,0.031,0.007,0.063,0.642
39578,VALENÇA,BA,POVOADO QUEBRA MACHADO,0.623,324,0.796,0.157,0.022,0.015,0.046,0.842
39578,VALENÇA,BA,POVOADO CAPELA DE SÃO JOSÉ,0.615,213,0.84,0.117,0.014,0.009,0.042,0.882
39578,VALENÇA,BA,POVOADO BAIXÃO DO OROBÓ,0.606,251,0.88,0.096,0.0,0.016,0.024,0.904
39578,VALENÇA,BA,SÃO FELIX,0.594,1473,0.593,0.356,0.033,0.014,0.052,0.645
39578,VALENÇA,BA,VILA OPERÁRIA,0.589,1739,0.587,0.366,0.021,0.017,0.048,0.635
39578,VALENÇA,BA,POVOADO BAIXÃO DA VÁRZEA,0.58,284,0.729,0.222,0.028,0.018,0.05,0.779
39578,VALENÇA,BA,POVOADO TERRA PRETA,0.58,294,0.622,0.31,0.031,0.034,0.068,0.69
39578,VALENÇA,BA,DISTRITO DE CANTA GALO,0.568,258,0.76,0.198,0.008,0.012,0.043,0.803
39578,VALENÇA,BA,POVOADO GRACIOSA,0.531,335,0.752,0.221,0.009,0.015,0.027,0.779
