TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
40096,AÇUCENA,MG,CENTRO,0.592,2095,0.513,0.427,0.028,0.024,0.06,0.573
40096,AÇUCENA,MG,CÓRREGO BREJAÚBA,0.588,176,0.648,0.278,0.068,0.006,0.074,0.722
40096,AÇUCENA,MG,DISTRITO DE ARAMIRIM,0.563,387,0.612,0.326,0.036,0.018,0.062,0.674
40096,AÇUCENA,MG,POVOADO DE COQUEIROS,0.546,145,0.807,0.159,0.014,0.021,0.035,0.842
40096,AÇUCENA,MG,POVOADO DE SÃO FRANCISCO,0.543,208,0.692,0.255,0.01,0.038,0.053,0.745
40096,AÇUCENA,MG,NÃO ESPECIFICADO,0.52,24,0.875,0.125,0.0,0.0,0.0,0.875
40096,AÇUCENA,MG,DISTRITO DE POMPEU,0.496,393,0.674,0.295,0.008,0.018,0.032,0.706
40096,AÇUCENA,MG,DISTRITO DE NAQUE NANUQUE,0.493,588,0.648,0.325,0.007,0.012,0.028,0.676
40096,AÇUCENA,MG,POVOADO DE SÃO PEDRO,0.49,165,0.697,0.261,0.006,0.018,0.042,0.739
40096,AÇUCENA,MG,DISTRITO DE PENHA DE ARAMIRIM,0.49,223,0.704,0.26,0.022,0.009,0.035,0.739
40096,AÇUCENA,MG,DISTRITO DE GAMA,0.459,159,0.642,0.314,0.019,0.013,0.044,0.686
40096,AÇUCENA,MG,DISTRITO DE FELICINA,0.418,448,0.585,0.393,0.011,0.007,0.022,0.607
40096,AÇUCENA,MG,POVOADO DE BELO MONTE,0.408,214,0.631,0.346,0.009,0.014,0.023,0.654
