TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
45179,FERROS,MG,SÃO GERALDO,0.698,1234,0.663,0.269,0.035,0.024,0.068,0.731
45179,FERROS,MG,SANTA LUZIA,0.681,620,0.632,0.287,0.052,0.018,0.082,0.714
45179,FERROS,MG,CENTRO,0.67,806,0.664,0.267,0.042,0.017,0.068,0.732
45179,FERROS,MG,CUBAS,0.651,594,0.596,0.323,0.032,0.022,0.081,0.677
45179,FERROS,MG,ZONA RURAL,0.634,361,0.825,0.133,0.019,0.008,0.041,0.866
45179,FERROS,MG,BORBA GATO,0.623,351,0.746,0.199,0.017,0.017,0.054,0.8
45179,FERROS,MG,SANTA RITA DO RIO DO PEIXE,0.579,359,0.721,0.231,0.028,0.017,0.048,0.769
45179,FERROS,MG,SETE CACHOEIRAS,0.573,446,0.612,0.325,0.034,0.007,0.062,0.674
45179,FERROS,MG,ESMERALDAS DE FERROS,0.554,521,0.582,0.359,0.025,0.023,0.06,0.642
45179,FERROS,MG,SANTA RITA DE CÁSSIA,0.537,145,0.766,0.193,0.021,0.021,0.042,0.808
45179,FERROS,MG,SANTO ANTÔNIO DA FORTALEZA,0.531,352,0.688,0.27,0.014,0.011,0.042,0.73
