TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
9393,TUNTUM,MA,CENTRO - ZONA URBANA,0.712,6890,0.615,0.334,0.014,0.035,0.052,0.667
9393,TUNTUM,MA,MIL REIS - ZONA URBANA,0.685,1001,0.776,0.176,0.017,0.028,0.048,0.824
9393,TUNTUM,MA,POVOADO IPU IRU - ZONA RURAL,0.684,1222,0.853,0.125,0.005,0.015,0.023,0.876
9393,TUNTUM,MA,POVOADO JENIPAPO DOS GOMES - ZONA RURAL,0.656,168,0.815,0.125,0.006,0.048,0.06,0.875
9393,TUNTUM,MA,POVOADO SÃO LOURENÇO - ZONA RURAL,0.651,1113,0.82,0.156,0.005,0.015,0.023,0.843
9393,TUNTUM,MA,POVOADO SERRA GRANDE - ZONA RURAL,0.643,259,0.718,0.212,0.019,0.042,0.069,0.787
9393,TUNTUM,MA,POVOADO CIGANA - ZONA RURAL,0.639,875,0.816,0.158,0.008,0.015,0.026,0.842
9393,TUNTUM,MA,POVOADO SAO JOAQUIM DOS MELOS - ZONA RURAL,0.621,494,0.814,0.152,0.012,0.02,0.034,0.848
9393,TUNTUM,MA,RESIDENCIAL CLEONES CUNHA,0.615,1072,0.751,0.216,0.007,0.024,0.032,0.783
9393,TUNTUM,MA,CAMPO VELHO - ZONA URBANA,0.606,768,0.698,0.255,0.009,0.035,0.047,0.745
9393,TUNTUM,MA,POVOADO MATO VERDE - ZONA RURAL,0.595,230,0.796,0.161,0.009,0.035,0.044,0.84
9393,TUNTUM,MA,TUNTUM DE CIMA - ZONA URBANA,0.574,838,0.666,0.291,0.01,0.03,0.043,0.709
9393,TUNTUM,MA,POVOADO ARROZ - ZONA RURAL,0.573,525,0.743,0.223,0.004,0.023,0.035,0.778
9393,TUNTUM,MA,VILA CEARENSE - ZONA URBANA,0.573,641,0.711,0.251,0.016,0.016,0.039,0.75
9393,TUNTUM,MA,POVOADO CREOLI DO BINA - ZONA RURAL,0.571,922,0.678,0.284,0.011,0.023,0.038,0.716
9393,TUNTUM,MA,POVOADO SANTA ROSA - ZONA RURAL,0.569,398,0.744,0.219,0.02,0.013,0.039,0.783
9393,TUNTUM,MA,POVOADO SAO BENTO DE CIMA - ZONA RURAL,0.569,593,0.739,0.228,0.013,0.013,0.032,0.771
9393,TUNTUM,MA,POVOADO ARARA - ZONA RURAL,0.553,426,0.61,0.331,0.014,0.04,0.058,0.668
9393,TUNTUM,MA,POVOADO NOVO MARAJÁ - ZONA RURAL,0.544,460,0.68,0.276,0.015,0.022,0.043,0.723
9393,TUNTUM,MA,POVOADO BELEM - ZONA RURAL,0.526,1271,0.61,0.36,0.017,0.012,0.032,0.642
9393,TUNTUM,MA,POVOADO SÃO MIGUEL - ZONA RURAL,0.505,298,0.641,0.312,0.013,0.02,0.046,0.687
9393,TUNTUM,MA,POVOADO BREJO DO JOÃO - ZONA RURAL,0.488,248,0.738,0.242,0.004,0.016,0.02,0.758
