TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
65870,JABOTICABAL,SP,CENTRO,0.617,12983,0.295,0.593,0.069,0.031,0.111,0.406
65870,JABOTICABAL,SP,APARECIDA,0.6,8446,0.297,0.597,0.062,0.034,0.105,0.402
65870,JABOTICABAL,SP,CONJUNTO HABITACIONAL MARGARIDA RAYMUNDO BERCHIERI,0.585,1672,0.383,0.516,0.05,0.041,0.103,0.486
65870,JABOTICABAL,SP,JARDIM PAULISTA,0.58,1176,0.401,0.497,0.069,0.025,0.103,0.504
65870,JABOTICABAL,SP,COHAB IV,0.576,3058,0.413,0.514,0.037,0.026,0.073,0.486
65870,JABOTICABAL,SP,PARQUE PRIMEIRO DE MAIO,0.57,3236,0.415,0.515,0.042,0.022,0.07,0.485
65870,JABOTICABAL,SP,SOROCABANO,0.559,2625,0.352,0.555,0.054,0.029,0.091,0.443
65870,JABOTICABAL,SP,NOVA JABOTICABAL,0.552,2615,0.292,0.593,0.061,0.039,0.115,0.407
65870,JABOTICABAL,SP,FERREIRA,0.509,1828,0.309,0.594,0.061,0.032,0.099,0.408
65870,JABOTICABAL,SP,RECANTO DO BARREIRO,0.492,1213,0.326,0.575,0.064,0.027,0.098,0.424
