TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
57134,JAGUARÉ,ES,GIRAU,0.631,1214,0.787,0.191,0.007,0.015,0.023,0.81
57134,JAGUARÉ,ES,CENTRO,0.617,6213,0.527,0.426,0.024,0.018,0.047,0.574
57134,JAGUARÉ,ES,LAQUINI,0.595,1801,0.53,0.411,0.032,0.022,0.06,0.59
57134,JAGUARÉ,ES,PALMITINHO,0.592,231,0.732,0.212,0.039,0.013,0.056,0.788
57134,JAGUARÉ,ES,CÓRREGO DO 18,0.57,544,0.728,0.235,0.02,0.013,0.037,0.765
57134,JAGUARÉ,ES,BOA VISTA,0.567,700,0.707,0.257,0.016,0.013,0.036,0.743
57134,JAGUARÉ,ES,SEAC,0.549,850,0.688,0.281,0.009,0.015,0.03,0.718
57134,JAGUARÉ,ES,CÓRREGO VARGEM GRANDE,0.535,427,0.689,0.272,0.026,0.007,0.04,0.729
57134,JAGUARÉ,ES,FÁTIMA,0.521,1161,0.583,0.378,0.019,0.017,0.039,0.622
57134,JAGUARÉ,ES,SÃO TOMÉ,0.512,390,0.726,0.251,0.01,0.01,0.023,0.749
57134,JAGUARÉ,ES,ÁGUA LIMPA,0.506,1198,0.543,0.415,0.017,0.018,0.043,0.586
57134,JAGUARÉ,ES,SÃO JOÃO DO ESTIVADO,0.499,395,0.582,0.367,0.025,0.015,0.051,0.633
57134,JAGUARÉ,ES,CÓRREGO DO JAPIRA,0.486,165,0.479,0.436,0.048,0.012,0.084,0.563
57134,JAGUARÉ,ES,PALMITO,0.484,816,0.623,0.355,0.016,0.005,0.022,0.645
57134,JAGUARÉ,ES,BARRA SECA DE PONTE NOVA,0.476,789,0.537,0.418,0.024,0.018,0.044,0.581
