TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
9059,SÃO BENEDITO DO RIO PRETO,MA,CENTRO,0.74,3436,0.776,0.187,0.01,0.024,0.038,0.814
9059,SÃO BENEDITO DO RIO PRETO,MA,TRIZIDELA,0.679,1184,0.845,0.131,0.008,0.014,0.025,0.87
9059,SÃO BENEDITO DO RIO PRETO,MA,CIDADE ALTA,0.673,1315,0.854,0.135,0.003,0.007,0.012,0.866
9059,SÃO BENEDITO DO RIO PRETO,MA,ZONA RURAL,0.672,555,0.93,0.054,0.009,0.005,0.016,0.946
9059,SÃO BENEDITO DO RIO PRETO,MA,SÃO PAULO,0.665,831,0.835,0.132,0.01,0.02,0.032,0.867
9059,SÃO BENEDITO DO RIO PRETO,MA,HUMAITÁ,0.659,558,0.855,0.113,0.011,0.018,0.033,0.888
9059,SÃO BENEDITO DO RIO PRETO,MA,POVOADO SANTO ANTONIO -ZONA RURAL,0.656,487,0.924,0.064,0.006,0.002,0.012,0.936
9059,SÃO BENEDITO DO RIO PRETO,MA,MIGUEL FERNANDES,0.651,880,0.806,0.16,0.016,0.013,0.034,0.84
9059,SÃO BENEDITO DO RIO PRETO,MA,POVOADO PICOS -ZONA RURAL,0.621,222,0.995,0.005,0.0,0.0,0.0,0.995
9059,SÃO BENEDITO DO RIO PRETO,MA,POVOADO SANTA MARIA DO VENÂNCIO -ZONA RURAL,0.616,216,0.954,0.037,0.009,0.0,0.009,0.963
9059,SÃO BENEDITO DO RIO PRETO,MA,POVOADO LAGOA DA LÚCIA -ZONA RURAL,0.616,204,0.975,0.02,0.0,0.005,0.005,0.98
9059,SÃO BENEDITO DO RIO PRETO,MA,POVOADO SÃO LUÍS DO ADELINO -ZONA RURAL,0.615,171,0.971,0.012,0.018,0.0,0.018,0.989
9059,SÃO BENEDITO DO RIO PRETO,MA,POVOADO BARRA DA AREIA -ZONA RURAL,0.6,200,0.915,0.07,0.005,0.0,0.015,0.93
9059,SÃO BENEDITO DO RIO PRETO,MA,POVOADO PINDOVAL -ZONA RURAL,0.593,127,0.969,0.024,0.0,0.008,0.008,0.977
9059,SÃO BENEDITO DO RIO PRETO,MA,POVOADO BURITIZAL DOS FLORÊNCIOS -ZONA RURAL,0.589,113,1.0,0.0,0.0,0.0,0.0,1.0
9059,SÃO BENEDITO DO RIO PRETO,MA,POVOADO SÃO MIGUEL -ZONA RIS - ZONA RURAL,0.588,115,0.939,0.043,0.0,0.017,0.017,0.956
9059,SÃO BENEDITO DO RIO PRETO,MA,POVOADO MARÇAL -ZONA RURAL,0.581,194,0.902,0.093,0.0,0.005,0.005,0.907
9059,SÃO BENEDITO DO RIO PRETO,MA,POVOADO GUABIRABAL -ZONA RURAL,0.571,133,0.857,0.113,0.015,0.008,0.031,0.888
9059,SÃO BENEDITO DO RIO PRETO,MA,POVOADO SÃO JOSÉ DOS COSTAS -ZONA RURAL,0.549,546,0.733,0.24,0.013,0.011,0.028,0.761
9059,SÃO BENEDITO DO RIO PRETO,MA,ESTRADA BR 226 -ZONA RURAL,0.541,93,0.892,0.108,0.0,0.0,0.0,0.892
