TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
34738,CONDEÚBA,BA,POVOADO MANDAÇAIA,0.767,443,0.79,0.131,0.054,0.02,0.079,0.869
34738,CONDEÚBA,BA,SÃO FRANCISCO,0.751,2845,0.647,0.283,0.024,0.034,0.068,0.715
34738,CONDEÚBA,BA,FAZENDA TAMBORIL,0.739,240,0.883,0.054,0.004,0.042,0.063,0.946
34738,CONDEÚBA,BA,FAZENDA MUCAMBO,0.736,124,0.806,0.105,0.016,0.048,0.088,0.894
34738,CONDEÚBA,BA,PAULO VI,0.735,1954,0.617,0.307,0.027,0.036,0.078,0.695
34738,CONDEÚBA,BA,FAZENDA SAPÉ,0.714,147,0.905,0.034,0.0,0.061,0.061,0.966
34738,CONDEÚBA,BA,DISTRITO ALEGRE,0.711,983,0.691,0.238,0.027,0.03,0.071,0.762
34738,CONDEÚBA,BA,POVOADO LAGOINHA,0.693,192,0.63,0.245,0.052,0.036,0.124,0.754
34738,CONDEÚBA,BA,CENTRO,0.671,463,0.667,0.255,0.032,0.041,0.077,0.744
34738,CONDEÚBA,BA,POVOADO RIACHO SECO,0.668,298,0.815,0.131,0.034,0.02,0.054,0.869
34738,CONDEÚBA,BA,POVOADO FEIRINHA,0.642,504,0.722,0.22,0.018,0.028,0.058,0.78
34738,CONDEÚBA,BA,FAZENDA CAATINGA,0.618,109,0.917,0.046,0.009,0.028,0.037,0.954
34738,CONDEÚBA,BA,DIVINO ESPÍRITO SANTO,0.611,1266,0.653,0.3,0.012,0.02,0.048,0.701
34738,CONDEÚBA,BA,BOM JESUS,0.592,341,0.689,0.255,0.003,0.021,0.057,0.746
34738,CONDEÚBA,BA,POVOADO RIPA,0.592,261,0.732,0.215,0.015,0.027,0.054,0.786
34738,CONDEÚBA,BA,FAZENDA CÓRDOVA,0.588,224,0.79,0.165,0.027,0.004,0.044,0.834
34738,CONDEÚBA,BA,POVOADO SÃO DOMINGOS,0.566,82,0.732,0.207,0.024,0.024,0.06,0.792
34738,CONDEÚBA,BA,POVOADO MORRINHOS,0.533,158,0.741,0.215,0.013,0.019,0.045,0.786
