TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
59234,VASSOURAS,RJ,CENTRO,0.671,6339,0.42,0.492,0.043,0.033,0.087,0.507
59234,VASSOURAS,RJ,CARVALHEIRA,0.666,3020,0.458,0.456,0.045,0.03,0.086,0.544
59234,VASSOURAS,RJ,ITAKAMOSI,0.657,924,0.632,0.299,0.041,0.016,0.068,0.7
59234,VASSOURAS,RJ,IPIRANGA,0.619,421,0.575,0.342,0.062,0.019,0.083,0.658
59234,VASSOURAS,RJ,RESIDÊNCIA,0.592,1109,0.509,0.419,0.031,0.028,0.073,0.582
59234,VASSOURAS,RJ,ESQUINA DA ALEGRIA,0.592,375,0.672,0.269,0.035,0.016,0.059,0.731
59234,VASSOURAS,RJ,CENTENÁRIO,0.587,1452,0.437,0.477,0.044,0.034,0.086,0.523
59234,VASSOURAS,RJ,DEMÉTRIO RIBEIRO,0.574,533,0.645,0.302,0.021,0.019,0.054,0.699
59234,VASSOURAS,RJ,GRECCO,0.568,1388,0.558,0.39,0.021,0.019,0.053,0.611
59234,VASSOURAS,RJ,FERREIROS,0.563,316,0.522,0.392,0.063,0.009,0.084,0.606
59234,VASSOURAS,RJ,POCINHOS,0.552,377,0.512,0.408,0.045,0.029,0.08,0.592
59234,VASSOURAS,RJ,BARÃO DE VASSOURAS,0.549,800,0.482,0.442,0.03,0.032,0.074,0.556
59234,VASSOURAS,RJ,MANCUSI,0.541,486,0.436,0.469,0.058,0.025,0.095,0.531
59234,VASSOURAS,RJ,MADRUGA,0.493,1425,0.394,0.535,0.036,0.025,0.072,0.466
59234,VASSOURAS,RJ,GLÓRIA,0.436,126,0.706,0.27,0.016,0.008,0.024,0.73
59234,VASSOURAS,RJ,ANDRADE PINTO,0.424,779,0.418,0.522,0.042,0.013,0.059,0.477
59234,VASSOURAS,RJ,CANANÉIA,0.424,105,0.343,0.524,0.048,0.076,0.134,0.477
59234,VASSOURAS,RJ,ANDRADE COSTA,0.414,423,0.449,0.492,0.035,0.017,0.058,0.507
59234,VASSOURAS,RJ,MASSAMBARÁ,0.402,1311,0.375,0.57,0.032,0.019,0.056,0.431
59234,VASSOURAS,RJ,PIRAUÍ,0.262,379,0.282,0.657,0.047,0.003,0.061,0.343
59234,VASSOURAS,RJ,TINGUÁ,0.104,251,0.263,0.713,0.008,0.008,0.024,0.287
