TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
7650,COELHO NETO,MA,CENTRO - ZONA URBANA,0.815,11373,0.738,0.208,0.019,0.031,0.053,0.791
7650,COELHO NETO,MA,SARNEY - ZONA URBANA,0.764,2975,0.856,0.117,0.008,0.017,0.027,0.883
7650,COELHO NETO,MA,ANIL - ZONA URBANA,0.727,1646,0.83,0.131,0.011,0.024,0.038,0.868
7650,COELHO NETO,MA,QUIABOS - ZONA URBANA,0.705,923,0.849,0.112,0.015,0.02,0.039,0.888
7650,COELHO NETO,MA,MUTIRÃO - ZONA URBANA,0.702,1201,0.872,0.102,0.007,0.018,0.026,0.898
7650,COELHO NETO,MA,POVOADO BANANALZINHO- ZONA RURAL,0.69,498,0.932,0.038,0.004,0.016,0.03,0.962
7650,COELHO NETO,MA,POVOADO CRUZ- ZONA RURAL,0.684,245,0.91,0.045,0.004,0.033,0.045,0.955
7650,COELHO NETO,MA,SANTANA - ZONA URBANA,0.674,1010,0.775,0.18,0.012,0.029,0.045,0.82
7650,COELHO NETO,MA,BAIRRO OLHO DAGUINHA- ZONA URBANA,0.671,1120,0.799,0.164,0.013,0.018,0.037,0.836
7650,COELHO NETO,MA,POVOADO LAGOA SECA- ZONA RURAL,0.654,472,0.934,0.059,0.002,0.004,0.006,0.94
7650,COELHO NETO,MA,POVOADO MONTE ALEGRE- ZONA RURAL,0.648,391,0.887,0.084,0.008,0.018,0.029,0.916
7650,COELHO NETO,MA,POVOADO SANTO INACIO- ZONA RURAL,0.645,320,0.919,0.056,0.009,0.009,0.024,0.943
7650,COELHO NETO,MA,POVOADO TABOCA DA SANTA PAZ- ZONA RURAL,0.642,308,0.942,0.042,0.003,0.013,0.016,0.958
7650,COELHO NETO,MA,POVOADO PINDARE- ZONA RURAL,0.635,149,0.899,0.06,0.007,0.027,0.041,0.94
7650,COELHO NETO,MA,POVOADO CARMO- ZONA RURAL,0.626,247,0.927,0.053,0.0,0.02,0.02,0.947
7650,COELHO NETO,MA,POVOADO SANTANA VELHA- ZONA RURAL,0.599,188,0.931,0.059,0.0,0.005,0.01,0.941
7650,COELHO NETO,MA,POVOADO PIMENTAS- ZONA RURAL,0.59,127,0.913,0.063,0.008,0.016,0.024,0.937
7650,COELHO NETO,MA,BELA VISTA - ZONA URBANA,0.584,281,0.758,0.196,0.028,0.018,0.046,0.804
7650,COELHO NETO,MA,POVOADO SANTA MARIA- ZONA RURAL,0.579,279,0.864,0.129,0.004,0.004,0.008,0.872
