TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
85065,BROCHIER,RS,CENTRO,0.609,1709,0.359,0.505,0.068,0.053,0.136,0.495
85065,BROCHIER,RS,NOVO PARIS,0.599,256,0.473,0.395,0.105,0.008,0.133,0.606
85065,BROCHIER,RS,BELA VISTA,0.558,42,0.452,0.357,0.167,0.024,0.191,0.643
85065,BROCHIER,RS,LINHA TIGRE,0.519,229,0.415,0.467,0.057,0.031,0.119,0.534
85065,BROCHIER,RS,LINHA PINHEIRO MACHADO,0.467,317,0.319,0.536,0.073,0.05,0.144,0.463
85065,BROCHIER,RS,RETA GRANDE,0.447,255,0.369,0.529,0.063,0.039,0.102,0.471
85065,BROCHIER,RS,BATINGA SUL,0.427,177,0.305,0.537,0.102,0.045,0.158,0.463
85065,BROCHIER,RS,BATINGA NORTE,0.363,89,0.337,0.562,0.056,0.034,0.101,0.438
85065,BROCHIER,RS,NOVA HOLANDA,0.235,77,0.468,0.506,0.026,0.0,0.026,0.494
85065,BROCHIER,RS,RINCÃO DE SÃO BENTO,0.177,77,0.234,0.701,0.065,0.0,0.065,0.299
