TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
39691,WENCESLAU GUIMARÃES,BA,CENTRO,0.765,3237,0.671,0.264,0.032,0.02,0.065,0.736
39691,WENCESLAU GUIMARÃES,BA,POVOADO VILA TANCREDO NEVES,0.715,362,0.809,0.127,0.017,0.041,0.064,0.873
39691,WENCESLAU GUIMARÃES,BA,ALIANÇA,0.703,1751,0.633,0.299,0.034,0.017,0.068,0.701
39691,WENCESLAU GUIMARÃES,BA,POVOADO NOVA ESPERANÇA,0.696,679,0.736,0.199,0.01,0.022,0.064,0.8
39691,WENCESLAU GUIMARÃES,BA,POVOADO COCÃO,0.687,2113,0.673,0.273,0.015,0.023,0.054,0.727
39691,WENCESLAU GUIMARÃES,BA,POVOADO RIO PRETO,0.675,558,0.79,0.158,0.025,0.016,0.052,0.842
39691,WENCESLAU GUIMARÃES,BA,POVOADO ALTO DO PAULO BISPO,0.675,331,0.816,0.13,0.015,0.018,0.054,0.87
39691,WENCESLAU GUIMARÃES,BA,SÃO JOSÉ,0.665,1554,0.685,0.264,0.024,0.017,0.052,0.737
39691,WENCESLAU GUIMARÃES,BA,POVOADO IBIRUSSU,0.663,86,0.802,0.128,0.023,0.035,0.07,0.872
39691,WENCESLAU GUIMARÃES,BA,REGIÃO DA PEDRA DO SINO,0.654,232,0.724,0.203,0.03,0.03,0.073,0.797
39691,WENCESLAU GUIMARÃES,BA,POVOADO DARAMÃO,0.638,404,0.802,0.153,0.015,0.02,0.045,0.847
39691,WENCESLAU GUIMARÃES,BA,POVOADO PALMEIRA,0.594,703,0.727,0.233,0.017,0.01,0.04,0.767
39691,WENCESLAU GUIMARÃES,BA,LOTEAMENTO DA BARRA,0.459,90,0.756,0.222,0.0,0.022,0.022,0.778
