TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
8753,POÇÃO DE PEDRAS,MA,POVOADO FORTALEZA - ZONA RURAL,0.727,396,0.783,0.146,0.005,0.045,0.071,0.854
8753,POÇÃO DE PEDRAS,MA,POVOADO SERRA DO ARISTÓTELES - ZONA RURAL,0.71,183,0.891,0.049,0.027,0.027,0.059,0.95
8753,POÇÃO DE PEDRAS,MA,POVOADO POÇO DOS CABOCLOS - ZONA RURAL,0.657,58,0.81,0.121,0.034,0.034,0.068,0.878
8753,POÇÃO DE PEDRAS,MA,POV SÃO RAIMUNDO DOS CRENTES - ZONA RURAL,0.655,118,0.72,0.195,0.042,0.042,0.084,0.804
8753,POÇÃO DE PEDRAS,MA,CENTRO - ZONA URBANA,0.651,4224,0.626,0.333,0.014,0.022,0.04,0.666
8753,POÇÃO DE PEDRAS,MA,POVOADO CENTRO DOS CAZUZAS - ZONA RURAL,0.644,141,0.915,0.043,0.028,0.014,0.042,0.957
8753,POÇÃO DE PEDRAS,MA,POVOADO LAGOA VELHA - ZONA RURAL,0.643,109,0.853,0.092,0.018,0.009,0.054,0.907
8753,POÇÃO DE PEDRAS,MA,POVOADO LAGO DO BAIANO - ZONA RURAL,0.643,68,0.956,0.0,0.015,0.029,0.044,1.0
8753,POÇÃO DE PEDRAS,MA,POVOADO SÃO PEDRO BEIRA RIO - ZONA RURAL,0.641,102,0.824,0.118,0.01,0.029,0.059,0.883
8753,POÇÃO DE PEDRAS,MA,POVOADO BARRO VERMELHO - ZONA RURAL,0.638,531,0.836,0.132,0.013,0.015,0.032,0.868
8753,POÇÃO DE PEDRAS,MA,POVOADO POÇO DO ZUCA - ZONA RURAL,0.625,230,0.683,0.243,0.039,0.026,0.073,0.756
8753,POÇÃO DE PEDRAS,MA,POVOADO LUCINDO - ZONA RURAL,0.606,527,0.683,0.262,0.011,0.036,0.055,0.738
8753,POÇÃO DE PEDRAS,MA,POVOADO ALEGRIA - ZONA RURAL,0.604,381,0.798,0.163,0.01,0.018,0.038,0.836
8753,POÇÃO DE PEDRAS,MA,POVOADO LAGO DOS CANUDOS - ZONA RURAL,0.6,191,0.89,0.084,0.0,0.026,0.026,0.916
8753,POÇÃO DE PEDRAS,MA,POVOADO CENTRO DO LUDUGÉRIO - ZONA RURAL,0.597,109,0.927,0.046,0.009,0.018,0.027,0.954
8753,POÇÃO DE PEDRAS,MA,POVOADO BELÉM DOS LAGES - ZONA RURAL,0.584,385,0.709,0.242,0.021,0.016,0.05,0.759
8753,POÇÃO DE PEDRAS,MA,POVOADO CENTRO DO JOÃO PEDRO - ZONA RURAL,0.583,131,0.901,0.076,0.0,0.015,0.023,0.924
8753,POÇÃO DE PEDRAS,MA,POVOADO FOLGUEDO - ZONA RURAL,0.581,201,0.846,0.124,0.015,0.01,0.03,0.876
8753,POÇÃO DE PEDRAS,MA,POV SÃO FRANCISCO DOS VIEIRAS - ZONA RURAL,0.578,71,0.986,0.014,0.0,0.0,0.0,0.986
8753,POÇÃO DE PEDRAS,MA,POVOADO SÃO SALVADOR - ZONA RURAL,0.578,111,0.721,0.216,0.009,0.054,0.063,0.784
8753,POÇÃO DE PEDRAS,MA,POVOADO LAGOA BONITA - ZONA RURAL,0.57,273,0.788,0.176,0.007,0.018,0.036,0.824
8753,POÇÃO DE PEDRAS,MA,POVOADO MANDIS - ZONA RURAL,0.56,64,0.797,0.156,0.0,0.047,0.047,0.844
8753,POÇÃO DE PEDRAS,MA,POVOADO ÁGUA BRANCA - ZONA RURAL,0.554,314,0.685,0.264,0.025,0.022,0.05,0.735
8753,POÇÃO DE PEDRAS,MA,POVOADO LAGO ACHADO - ZONA RURAL,0.554,101,0.812,0.149,0.0,0.02,0.04,0.852
8753,POÇÃO DE PEDRAS,MA,POVOADO SEM TERRA - ZONA RURAL,0.552,69,0.899,0.087,0.0,0.014,0.014,0.913
8753,POÇÃO DE PEDRAS,MA,BAIRRO ESTRADA DA VITÓRIA - ZONA URBANA,0.537,362,0.771,0.21,0.0,0.017,0.02,0.791
8753,POÇÃO DE PEDRAS,MA,POVOADO VÃO DA SERRA - ZONA RURAL,0.527,200,0.805,0.175,0.005,0.01,0.02,0.825
8753,POÇÃO DE PEDRAS,MA,POVOADO SABONETE - ZONA RURAL,0.52,151,0.689,0.258,0.026,0.026,0.052,0.741
8753,POÇÃO DE PEDRAS,MA,BAIRRO POEIRÃO - ZONA URBANA,0.52,352,0.665,0.293,0.009,0.028,0.043,0.708
8753,POÇÃO DE PEDRAS,MA,VILA BORGES - ZONA URBANA,0.513,262,0.725,0.24,0.011,0.019,0.034,0.759
8753,POÇÃO DE PEDRAS,MA,POVOADO SANTA ROSA - ZONA RURAL,0.494,125,0.8,0.184,0.008,0.008,0.016,0.816
8753,POÇÃO DE PEDRAS,MA,POVOADO JATOBÁ - ZONA RURAL,0.476,238,0.668,0.294,0.004,0.025,0.037,0.705
8753,POÇÃO DE PEDRAS,MA,POVOADO CANAFÍSTULA - ZONA RURAL,0.447,151,0.702,0.272,0.013,0.007,0.027,0.729
