TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
43850,COROMANDEL,MG,SANTA MARIA,0.633,1128,0.496,0.416,0.047,0.021,0.088,0.584
43850,COROMANDEL,MG,BRASIL NOVO,0.608,813,0.533,0.39,0.048,0.018,0.077,0.61
43850,COROMANDEL,MG,PITEIRAS,0.6,1733,0.489,0.441,0.048,0.016,0.071,0.56
43850,COROMANDEL,MG,CENTRO,0.588,10277,0.35,0.568,0.05,0.021,0.08,0.43
43850,COROMANDEL,MG,DISTRITO PÂNTANO,0.571,774,0.482,0.438,0.05,0.022,0.08,0.562
43850,COROMANDEL,MG,VILA BRANCA,0.566,1034,0.497,0.434,0.04,0.015,0.07,0.567
43850,COROMANDEL,MG,DISTRITO SANTA ROSA DOS DOURADOS,0.556,603,0.428,0.473,0.056,0.017,0.099,0.527
43850,COROMANDEL,MG,ZONA RURAL,0.487,518,0.407,0.508,0.046,0.025,0.085,0.492
43850,COROMANDEL,MG,DISTRITO ALEGRE,0.442,118,0.364,0.508,0.059,0.068,0.127,0.491
43850,COROMANDEL,MG,DISTRITO MATEIRO,0.415,255,0.376,0.537,0.075,0.008,0.087,0.463
43850,COROMANDEL,MG,DISTRITO LAGAMAR DOS COQUEIROS,0.308,424,0.347,0.594,0.04,0.014,0.058,0.405
