TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
20273,GUARABIRA,PB,ZONA RURAL,0.767,707,0.744,0.175,0.03,0.04,0.081,0.825
20273,GUARABIRA,PB,CENTRO,0.758,5263,0.545,0.373,0.033,0.042,0.08,0.625
20273,GUARABIRA,PB,BAIRRO NOVO,0.747,5189,0.522,0.394,0.033,0.046,0.083,0.605
20273,GUARABIRA,PB,DISTRITO DE PIRPIRI,0.715,946,0.813,0.137,0.022,0.025,0.049,0.862
20273,GUARABIRA,PB,NORDESTE II,0.714,2749,0.648,0.293,0.021,0.033,0.059,0.707
20273,GUARABIRA,PB,JUÁ,0.711,1633,0.601,0.321,0.03,0.043,0.078,0.679
20273,GUARABIRA,PB,PRIMAVERA,0.71,5354,0.564,0.371,0.026,0.034,0.063,0.627
20273,GUARABIRA,PB,SÃO JOSÉ,0.699,4401,0.605,0.34,0.021,0.029,0.055,0.66
20273,GUARABIRA,PB,BAIRRO DAS NAÇÕES,0.673,865,0.701,0.238,0.029,0.028,0.061,0.762
20273,GUARABIRA,PB,MUTIRÃO,0.67,717,0.773,0.177,0.025,0.02,0.05,0.823
20273,GUARABIRA,PB,povoado DE CACHOEIRA DOS GUEDES,0.656,771,0.699,0.243,0.025,0.03,0.059,0.758
20273,GUARABIRA,PB,POVOADO DO MACIEL,0.618,564,0.736,0.216,0.021,0.014,0.048,0.784
20273,GUARABIRA,PB,ESPLANADA,0.613,574,0.587,0.34,0.028,0.045,0.073,0.66
20273,GUARABIRA,PB,NORDESTE I,0.611,1338,0.675,0.283,0.016,0.022,0.043,0.718
20273,GUARABIRA,PB,SANTA TEREZINHA,0.581,638,0.632,0.313,0.022,0.031,0.055,0.687
20273,GUARABIRA,PB,ALTO DA BOA VISTA,0.572,458,0.679,0.271,0.015,0.033,0.05,0.729
20273,GUARABIRA,PB,CORDEIRO,0.532,545,0.618,0.334,0.024,0.02,0.048,0.666
20273,GUARABIRA,PB,CLÓVIS BEZERRA,0.527,516,0.502,0.428,0.027,0.041,0.07,0.572
20273,GUARABIRA,PB,ASSIS CHATEAUBRIAND,0.498,303,0.554,0.386,0.01,0.043,0.06,0.614
