TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
34630,CONCEIÇÃO DA FEIRA,BA,CENTRO,0.81,4344,0.746,0.196,0.03,0.02,0.058,0.804
34630,CONCEIÇÃO DA FEIRA,BA,POVOADO CANDEAL,0.754,612,0.881,0.067,0.026,0.015,0.053,0.934
34630,CONCEIÇÃO DA FEIRA,BA,LOTEAMENTO ROCINHA,0.751,3401,0.711,0.234,0.027,0.02,0.054,0.765
34630,CONCEIÇÃO DA FEIRA,BA,POVOADO ESTRADA GRANDE,0.701,287,0.784,0.146,0.056,0.007,0.069,0.853
34630,CONCEIÇÃO DA FEIRA,BA,SANTA LUZIA,0.699,1233,0.804,0.154,0.021,0.011,0.042,0.846
34630,CONCEIÇÃO DA FEIRA,BA,POVOADO ONZE MIL VIRGENS,0.695,397,0.806,0.136,0.035,0.01,0.058,0.864
34630,CONCEIÇÃO DA FEIRA,BA,POVOADO CRUZEIRO,0.674,680,0.816,0.141,0.024,0.016,0.043,0.859
34630,CONCEIÇÃO DA FEIRA,BA,POVOADO DO PINHEIRO,0.668,651,0.843,0.121,0.014,0.02,0.036,0.879
34630,CONCEIÇÃO DA FEIRA,BA,POVOADO DO SERRA,0.66,599,0.88,0.097,0.01,0.01,0.024,0.904
34630,CONCEIÇÃO DA FEIRA,BA,POVOADO PINDOBEIRA,0.654,464,0.845,0.116,0.011,0.019,0.038,0.883
34630,CONCEIÇÃO DA FEIRA,BA,POVOADO MATO GROSSO,0.641,325,0.865,0.098,0.018,0.009,0.036,0.901
34630,CONCEIÇÃO DA FEIRA,BA,POVOADO TAPERA,0.629,197,0.924,0.046,0.02,0.01,0.03,0.954
34630,CONCEIÇÃO DA FEIRA,BA,POVOADO DESTERRO,0.61,172,0.924,0.052,0.006,0.012,0.024,0.948
34630,CONCEIÇÃO DA FEIRA,BA,POVOADO MANGABEIRA,0.591,212,0.91,0.085,0.005,0.0,0.005,0.915
