TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
48135,MATEUS LEME,MG,CENTRO - AZURITA,0.734,2399,0.51,0.388,0.058,0.03,0.101,0.611
48135,MATEUS LEME,MG,CENTRO - MATEUS LEME,0.681,3806,0.421,0.479,0.06,0.026,0.1,0.521
48135,MATEUS LEME,MG,ESTANCIAS CHAMPAGNAT,0.657,1824,0.452,0.448,0.053,0.031,0.1,0.552
48135,MATEUS LEME,MG,CONCENZA,0.645,3076,0.437,0.476,0.046,0.027,0.086,0.523
48135,MATEUS LEME,MG,VILA SUZANA,0.645,2745,0.471,0.451,0.039,0.023,0.078,0.549
48135,MATEUS LEME,MG,VALE DOS ARAÇAS I I I,0.602,1509,0.484,0.441,0.033,0.025,0.076,0.56
48135,MATEUS LEME,MG,SITIO NOVO,0.596,511,0.544,0.378,0.049,0.022,0.079,0.623
48135,MATEUS LEME,MG,IMPERATRIZ,0.586,1418,0.492,0.437,0.036,0.016,0.071,0.563
48135,MATEUS LEME,MG,SERRA AZUL,0.567,484,0.444,0.452,0.062,0.027,0.103,0.547
48135,MATEUS LEME,MG,VARGINHA,0.558,390,0.454,0.446,0.044,0.041,0.101,0.555
48135,MATEUS LEME,MG,CENTRO - SERRA AZUL,0.486,952,0.453,0.484,0.027,0.025,0.062,0.515
48135,MATEUS LEME,MG,ALTO DA BOA VISTA,0.403,627,0.364,0.565,0.041,0.013,0.071,0.435
