TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
74497,BARRACÃO,PR,LINHA BONITA,0.566,50,0.74,0.2,0.02,0.04,0.06,0.8
74497,BARRACÃO,PR,LINHA ALVORADA,0.504,73,0.685,0.26,0.027,0.027,0.054,0.739
74497,BARRACÃO,PR,BAIRRO CENTRO,0.479,3918,0.408,0.546,0.023,0.015,0.047,0.455
74497,BARRACÃO,PR,DISTRITO DE SIQUEIRA BELO,0.451,279,0.591,0.366,0.032,0.007,0.043,0.634
74497,BARRACÃO,PR,LINHA VISTA ALEGRE,0.434,74,0.743,0.243,0.014,0.0,0.014,0.757
74497,BARRACÃO,PR,LINHA CERRO AGUDO,0.428,71,0.408,0.493,0.07,0.028,0.098,0.506
74497,BARRACÃO,PR,LINHA BARREIRO,0.417,97,0.619,0.34,0.021,0.021,0.042,0.661
74497,BARRACÃO,PR,BAIRRO INDUSTRIAL,0.397,550,0.493,0.469,0.015,0.018,0.039,0.532
74497,BARRACÃO,PR,LINHA SAO ROQUE,0.367,164,0.555,0.409,0.018,0.012,0.036,0.591
74497,BARRACÃO,PR,LINHA NOVA,0.359,44,0.659,0.341,0.0,0.0,0.0,0.659
74497,BARRACÃO,PR,LINHA ALEGRIA ALTA,0.338,111,0.568,0.405,0.009,0.009,0.027,0.595
74497,BARRACÃO,PR,DISTRITO DE SAO JOSE,0.274,259,0.44,0.529,0.008,0.004,0.032,0.472
74497,BARRACÃO,PR,LINHA ALEGRIA BAIXA,0.257,106,0.519,0.481,0.0,0.0,0.0,0.519
74497,BARRACÃO,PR,LINHA ALTO ALEGRE,0.234,118,0.492,0.508,0.0,0.0,0.0,0.492
