TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
98892,PRIMAVERA DO LESTE,MT,CONJUNTO RESIDENCIAL SÃO JOSÉ,0.421,1327,0.41,0.539,0.019,0.018,0.052,0.462
98892,PRIMAVERA DO LESTE,MT,CENTRO LESTE,0.419,3631,0.331,0.617,0.028,0.014,0.052,0.383
98892,PRIMAVERA DO LESTE,MT,CONJUNTO RESIDENCIAL SÃO CRISTOVÃO I,0.403,3174,0.312,0.634,0.028,0.017,0.054,0.366
98892,PRIMAVERA DO LESTE,MT,CIDADE SATÉLITE PRIMAVERA III,0.399,2847,0.355,0.598,0.021,0.015,0.046,0.401
98892,PRIMAVERA DO LESTE,MT,PARQUE CASTELÂNDIA I,0.352,4520,0.243,0.71,0.025,0.012,0.046,0.289
98892,PRIMAVERA DO LESTE,MT,NOVO HORIZONTE,0.346,3211,0.286,0.671,0.021,0.015,0.044,0.33
98892,PRIMAVERA DO LESTE,MT,CENTRO,0.322,6880,0.163,0.799,0.019,0.013,0.038,0.201
98892,PRIMAVERA DO LESTE,MT,PRIMAVERA II,0.316,4871,0.175,0.784,0.018,0.014,0.04,0.215
98892,PRIMAVERA DO LESTE,MT,CONDOMÍNIO RESIDENCIAL PIONEIRO,0.29,1610,0.204,0.743,0.033,0.014,0.053,0.257
98892,PRIMAVERA DO LESTE,MT,RESIDENCIAL BURITIS PRIMAVERA,0.288,2072,0.277,0.683,0.018,0.014,0.039,0.316
98892,PRIMAVERA DO LESTE,MT,JARDIM RIVA I,0.266,2631,0.087,0.874,0.021,0.011,0.039,0.126
98892,PRIMAVERA DO LESTE,MT,CONDOMÍNIO RESIDENCIAL TUIUIU,0.266,1156,0.274,0.68,0.018,0.018,0.046,0.32
98892,PRIMAVERA DO LESTE,MT,ZONA RURAL,0.096,107,0.187,0.766,0.037,0.009,0.046,0.233
