TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
70572,SANTO ANDRÉ,SP,JARDIM SANTO ANDRÉ,0.845,15680,0.54,0.356,0.055,0.036,0.105,0.645
70572,SANTO ANDRÉ,SP,VILA PRINCIPE DE GALES,0.839,7610,0.549,0.347,0.059,0.033,0.105,0.654
70572,SANTO ANDRÉ,SP,JARDIM ALZIRA FRANCO,0.835,7819,0.573,0.333,0.047,0.034,0.094,0.667
70572,SANTO ANDRÉ,SP,VILA LUZITA,0.824,13189,0.527,0.371,0.054,0.033,0.101,0.628
70572,SANTO ANDRÉ,SP,CONDOMÍNIO MARACANÃ,0.821,7418,0.54,0.36,0.054,0.03,0.1,0.64
70572,SANTO ANDRÉ,SP,CIDADE SAO JORGE,0.818,4646,0.523,0.359,0.059,0.043,0.117,0.64
70572,SANTO ANDRÉ,SP,JARDIM GUARARA,0.815,4022,0.522,0.356,0.061,0.04,0.121,0.643
70572,SANTO ANDRÉ,SP,VILA JOAO RAMALHO,0.811,5689,0.589,0.326,0.041,0.031,0.085,0.674
70572,SANTO ANDRÉ,SP,VILA SUIÇA,0.809,6081,0.51,0.38,0.055,0.039,0.11,0.62
70572,SANTO ANDRÉ,SP,PARQUE JOAO RAMALHO,0.807,7037,0.468,0.398,0.073,0.045,0.134,0.602
70572,SANTO ANDRÉ,SP,JARDIM RINA,0.807,2303,0.598,0.297,0.055,0.037,0.105,0.703
70572,SANTO ANDRÉ,SP,PARQUE CAPUAVA,0.806,9307,0.463,0.406,0.072,0.041,0.13,0.593
70572,SANTO ANDRÉ,SP,PARQUE MARAJOARA,0.801,8439,0.45,0.406,0.074,0.049,0.141,0.591
70572,SANTO ANDRÉ,SP,JARDIM ESTADIO,0.789,5056,0.481,0.402,0.063,0.039,0.118,0.599
70572,SANTO ANDRÉ,SP,CENTREVILLE,0.789,3997,0.497,0.387,0.055,0.045,0.117,0.614
70572,SANTO ANDRÉ,SP,JARDIM SANTO ALBERTO,0.787,6502,0.441,0.415,0.081,0.045,0.144,0.585
70572,SANTO ANDRÉ,SP,VILA PALMARES,0.785,6631,0.461,0.417,0.062,0.038,0.121,0.582
70572,SANTO ANDRÉ,SP,PARQUE ERASMO ASSUNCAO,0.784,9355,0.432,0.428,0.075,0.046,0.139,0.571
70572,SANTO ANDRÉ,SP,JARDIM CRISTIANE,0.784,4893,0.464,0.408,0.07,0.044,0.129,0.593
