TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
7544,FERNANDO FALCÃO,MA,ALDEIA ESCALVADO ZONA RURAL,0.723,1115,0.998,0.001,0.0,0.001,0.001,0.999
7544,FERNANDO FALCÃO,MA,POVOADO SITIO DOS ARRUDAS ZONA RURAL,0.675,633,0.88,0.09,0.017,0.009,0.029,0.909
7544,FERNANDO FALCÃO,MA,POVOADO CAETETUS ZONA RURAL,0.674,453,0.808,0.141,0.02,0.031,0.051,0.859
7544,FERNANDO FALCÃO,MA,ALDEIA PORQUINHOS ZONA RURAL,0.63,434,0.903,0.092,0.002,0.002,0.004,0.907
7544,FERNANDO FALCÃO,MA,CENTRO ZONA URBANA,0.593,1996,0.64,0.325,0.012,0.021,0.036,0.676
7544,FERNANDO FALCÃO,MA,POVOADO CATINGUEIRO ZONA RURAL,0.593,215,0.898,0.088,0.0,0.014,0.014,0.912
7544,FERNANDO FALCÃO,MA,ZONA RURAL,0.577,69,0.986,0.014,0.0,0.0,0.0,0.986
7544,FERNANDO FALCÃO,MA,POVOADO BOCA DA MATA ZONA RURAL,0.555,140,0.893,0.107,0.0,0.0,0.0,0.893
7544,FERNANDO FALCÃO,MA,POVOADO ESCONDIDO DO ÍNDIO ZONA RURAL,0.545,249,0.791,0.181,0.012,0.012,0.028,0.819
7544,FERNANDO FALCÃO,MA,POVOADO VENEZA ZONA RURAL,0.543,127,0.874,0.118,0.008,0.0,0.008,0.882
7544,FERNANDO FALCÃO,MA,POVOADO LEANDRO ZONA RURAL,0.521,947,0.62,0.345,0.017,0.015,0.035,0.655
7544,FERNANDO FALCÃO,MA,POVOADO BARREIRO DOS LOBOS - ZONA RURAL,0.517,100,0.83,0.15,0.01,0.01,0.02,0.85
7544,FERNANDO FALCÃO,MA,POVOADO BURITI ZONA RURAL,0.445,746,0.571,0.403,0.013,0.011,0.025,0.596
