TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
36978,MACAÚBAS,BA,POVOADO DE MARIA DA SILVA,0.806,260,0.846,0.065,0.042,0.046,0.088,0.934
36978,MACAÚBAS,BA,POVOADO DE CAPÃO,0.775,163,0.877,0.043,0.031,0.037,0.08,0.957
36978,MACAÚBAS,BA,POVOADO LAGOA DO DOURADO,0.765,109,0.807,0.092,0.073,0.028,0.101,0.908
36978,MACAÚBAS,BA,POVOADO DE SANTA CRUZ,0.763,125,0.88,0.04,0.024,0.032,0.08,0.96
36978,MACAÚBAS,BA,POVOADO DE CURRAL NOVO,0.761,143,0.818,0.091,0.042,0.028,0.091,0.909
36978,MACAÚBAS,BA,CENTRO,0.758,4836,0.642,0.295,0.016,0.035,0.062,0.704
36978,MACAÚBAS,BA,POVOADO DE TABOCAS,0.738,121,0.826,0.091,0.058,0.017,0.083,0.909
36978,MACAÚBAS,BA,POVOADO DO LEITE,0.722,136,0.846,0.081,0.007,0.059,0.073,0.919
36978,MACAÚBAS,BA,DISTRITO DE CANATIBA,0.714,507,0.844,0.105,0.014,0.02,0.052,0.896
36978,MACAÚBAS,BA,POVOADO DE SÃO JOSÉ,0.705,168,0.845,0.089,0.042,0.018,0.066,0.911
36978,MACAÚBAS,BA,POVOADO DE MATA DA AGUADA,0.699,73,0.863,0.068,0.027,0.041,0.068,0.931
36978,MACAÚBAS,BA,POVOADO DE NOVA ESPERANÇA,0.695,179,0.933,0.017,0.017,0.028,0.051,0.984
36978,MACAÚBAS,BA,POVOADO DE LAGOA FUNDA,0.693,110,0.718,0.182,0.036,0.055,0.1,0.818
36978,MACAÚBAS,BA,POVOADO DE VEREDINHA,0.69,650,0.882,0.085,0.011,0.014,0.034,0.916
36978,MACAÚBAS,BA,POVOADO DE SÃO JOAQUIM,0.69,125,0.776,0.144,0.024,0.016,0.08,0.856
36978,MACAÚBAS,BA,POVOADO DE GAMELEIRA,0.682,581,0.854,0.107,0.007,0.012,0.04,0.894
36978,MACAÚBAS,BA,DISTRITO DE LAGOA CLARA,0.679,470,0.864,0.096,0.013,0.015,0.041,0.905
36978,MACAÚBAS,BA,POVOADO DE PAJEÚ,0.679,312,0.689,0.228,0.038,0.019,0.082,0.771
36978,MACAÚBAS,BA,POVOADO DE POMBAS,0.676,83,0.759,0.157,0.0,0.084,0.084,0.843
36978,MACAÚBAS,BA,POVOADO DE UMBURANA,0.672,140,0.921,0.029,0.014,0.007,0.049,0.97
36978,MACAÚBAS,BA,LOTEAMENTO PARQUE BELA VISTA,0.67,660,0.698,0.238,0.006,0.052,0.065,0.763
36978,MACAÚBAS,BA,POVOADO DE UMBUZEIRO DO BONFIM,0.666,219,0.886,0.068,0.014,0.023,0.046,0.932
36978,MACAÚBAS,BA,POVOADO DE JUAZEIRO,0.664,48,0.854,0.083,0.0,0.062,0.062,0.916
36978,MACAÚBAS,BA,POVOADO DE SANTA TEREZINHA,0.658,740,0.835,0.134,0.014,0.014,0.032,0.867
36978,MACAÚBAS,BA,POVOADO BEIRA DO RIO,0.657,95,0.884,0.063,0.0,0.042,0.053,0.937
36978,MACAÚBAS,BA,LOTEAMENTO BASTOS,0.657,599,0.761,0.187,0.025,0.02,0.052,0.813
36978,MACAÚBAS,BA,POVOADO DE MASTRUZ,0.657,100,0.79,0.14,0.02,0.02,0.07,0.86
36978,MACAÚBAS,BA,POVOADO DE JANUÁRIO,0.646,363,0.749,0.193,0.017,0.025,0.059,0.808
36978,MACAÚBAS,BA,POVOADO DE CONTENDAS,0.645,830,0.841,0.139,0.006,0.011,0.02,0.861
36978,MACAÚBAS,BA,POVOADO DE BOQUEIRÃOZINHO,0.642,218,0.734,0.197,0.018,0.023,0.069,0.803
36978,MACAÚBAS,BA,POVOADO DE JIBÓIA,0.641,194,0.923,0.041,0.015,0.01,0.035,0.958
36978,MACAÚBAS,BA,POVOADO DE AGUADA,0.639,127,0.874,0.079,0.016,0.024,0.048,0.922
36978,MACAÚBAS,BA,POVOADO DE BURITI,0.638,90,0.622,0.267,0.033,0.044,0.11,0.732
36978,MACAÚBAS,BA,POVOADO DE ALGODÕES,0.634,124,0.919,0.04,0.008,0.016,0.04,0.959
36978,MACAÚBAS,BA,POVOADO DE RIACHÃO DE DANIEL,0.632,67,0.746,0.179,0.0,0.015,0.075,0.821
36978,MACAÚBAS,BA,POVOADO DE PEIXE,0.627,274,0.828,0.128,0.0,0.036,0.043,0.871
36978,MACAÚBAS,BA,POVOADO DE CANTO,0.625,485,0.753,0.198,0.008,0.01,0.049,0.802
36978,MACAÚBAS,BA,POVOADO DE TRÊS OITEIROS,0.623,183,0.934,0.038,0.0,0.022,0.027,0.961
36978,MACAÚBAS,BA,ALTO DO CRUZEIRO,0.62,515,0.697,0.247,0.012,0.027,0.057,0.754
36978,MACAÚBAS,BA,POVOADO DE COQUEIRO,0.618,277,0.91,0.076,0.004,0.004,0.015,0.925
36978,MACAÚBAS,BA,POVOADO DE CANABRAVA,0.614,157,0.911,0.057,0.006,0.006,0.031,0.942
36978,MACAÚBAS,BA,POVOADO DE LAGOA DA PEDRA,0.614,147,0.898,0.068,0.007,0.014,0.035,0.933
36978,MACAÚBAS,BA,POVOADO DE QUEIMADAS,0.611,143,0.86,0.098,0.0,0.028,0.042,0.902
36978,MACAÚBAS,BA,POVOADO DE PÉ DO MORRO,0.609,260,0.869,0.104,0.012,0.008,0.028,0.897
36978,MACAÚBAS,BA,POVOADO DO ENXU,0.608,139,0.921,0.05,0.022,0.007,0.029,0.95
36978,MACAÚBAS,BA,POVOADO DE CATOLÉS,0.608,484,0.818,0.153,0.004,0.012,0.028,0.846
36978,MACAÚBAS,BA,POVOADO DE SANTA APOLÔNIA,0.602,147,0.939,0.041,0.0,0.02,0.02,0.959
36978,MACAÚBAS,BA,POVOADO DE BARRA DE CIMA,0.602,275,0.793,0.164,0.007,0.022,0.044,0.837
36978,MACAÚBAS,BA,ALTO DO ALEXANDRINO,0.602,367,0.744,0.207,0.011,0.035,0.049,0.793
36978,MACAÚBAS,BA,POVOADO DE PAJEÚ DO PAU D'ARCO,0.601,172,0.907,0.07,0.0,0.012,0.024,0.931
36978,MACAÚBAS,BA,POVOADO DE ARAÇÁS,0.601,188,0.872,0.096,0.005,0.027,0.032,0.904
36978,MACAÚBAS,BA,POVOADO DE CURRALINHO,0.599,285,0.821,0.144,0.007,0.018,0.036,0.857
36978,MACAÚBAS,BA,POVOADO DE MACAUBINHA,0.596,96,0.75,0.188,0.021,0.021,0.063,0.813
36978,MACAÚBAS,BA,POVOADO DE SACO DA ERRADA,0.593,141,0.837,0.121,0.021,0.014,0.042,0.879
36978,MACAÚBAS,BA,POVOADO DE RIACHÃO DO PEIXE,0.592,88,0.841,0.114,0.011,0.023,0.045,0.886
36978,MACAÚBAS,BA,POVOADO DE CANTINHO,0.59,146,0.863,0.103,0.007,0.014,0.035,0.898
36978,MACAÚBAS,BA,POVOADO CURRALINHO DE BAIXO,0.589,195,0.908,0.082,0.005,0.005,0.01,0.918
36978,MACAÚBAS,BA,POVOADO DE LAGOA NOVA,0.589,205,0.795,0.161,0.01,0.02,0.045,0.84
36978,MACAÚBAS,BA,POVOADO DE CARRAPATO DO PÉ DO MORRO,0.588,276,0.808,0.156,0.014,0.007,0.036,0.844
36978,MACAÚBAS,BA,POVOADO DE LARANJEIRA,0.586,72,0.528,0.347,0.069,0.042,0.125,0.653
36978,MACAÚBAS,BA,POVOADO DE TAMBURIL,0.586,121,0.835,0.124,0.0,0.025,0.042,0.877
36978,MACAÚBAS,BA,POVOADO DE JUREMA,0.584,155,0.839,0.123,0.013,0.006,0.038,0.877
36978,MACAÚBAS,BA,POVOADO DE SARAFINA,0.579,80,0.95,0.038,0.0,0.0,0.013,0.963
36978,MACAÚBAS,BA,POVOADO DE CARAÍBAS,0.578,214,0.748,0.201,0.023,0.023,0.051,0.799
36978,MACAÚBAS,BA,POVOADO DE TABULEIRINHO,0.573,207,0.783,0.174,0.01,0.014,0.043,0.826
36978,MACAÚBAS,BA,POVOADO DE CURRAL VELHO,0.573,119,0.924,0.067,0.0,0.008,0.008,0.932
36978,MACAÚBAS,BA,POVOADO DE MUQUÉM,0.572,179,0.866,0.112,0.0,0.022,0.022,0.888
36978,MACAÚBAS,BA,POVOADO DE VÁRZEA SUJA,0.571,72,0.833,0.125,0.0,0.014,0.042,0.875
36978,MACAÚBAS,BA,POVOADO DE POÇO D'ANTAS,0.57,94,0.926,0.064,0.0,0.0,0.011,0.937
36978,MACAÚBAS,BA,POVOADO DE BARRA DO DESTERRO,0.569,50,0.96,0.04,0.0,0.0,0.0,0.96
36978,MACAÚBAS,BA,POVOADO DE SÃO JOÃO,0.569,187,0.861,0.118,0.005,0.011,0.021,0.882
36978,MACAÚBAS,BA,POVOADO DE FIFIRI,0.565,60,0.783,0.167,0.017,0.0,0.051,0.834
36978,MACAÚBAS,BA,POVOADO DE AÇUDE,0.563,766,0.689,0.274,0.004,0.02,0.037,0.726
36978,MACAÚBAS,BA,POVOADO DE LAPINHA,0.561,91,0.912,0.077,0.011,0.0,0.011,0.923
36978,MACAÚBAS,BA,POVOADO DE LAGOA GRANDE,0.555,43,0.93,0.07,0.0,0.0,0.0,0.93
36978,MACAÚBAS,BA,POVOADO DE SALINAS,0.553,89,0.876,0.101,0.0,0.011,0.022,0.898
36978,MACAÚBAS,BA,POVOADO DE CALUMBI,0.549,110,0.873,0.109,0.018,0.0,0.018,0.891
36978,MACAÚBAS,BA,POVOADO RUSSO,0.538,58,0.828,0.138,0.017,0.017,0.034,0.862
36978,MACAÚBAS,BA,POVOADO DE PAU D'ARCO,0.538,109,0.807,0.156,0.0,0.018,0.036,0.843
36978,MACAÚBAS,BA,POVOADO DE COVAS DOS SEIXAS,0.534,290,0.79,0.193,0.003,0.007,0.017,0.807
36978,MACAÚBAS,BA,POVOADO DE CARRAPATO DA PONTA DO MORRO,0.524,93,0.806,0.161,0.022,0.0,0.033,0.839
36978,MACAÚBAS,BA,POVOADO DE VÁRZEA VERDE,0.523,259,0.788,0.197,0.0,0.004,0.016,0.804
36978,MACAÚBAS,BA,POVOADO DE DESTERRO,0.521,152,0.842,0.158,0.0,0.0,0.0,0.842
36978,MACAÚBAS,BA,POVOADO CIPÓ DE CONTENDAS,0.505,96,0.833,0.156,0.01,0.0,0.01,0.843
36978,MACAÚBAS,BA,POVOADO DE SÃO JERÔNIMO,0.498,109,0.807,0.174,0.0,0.018,0.018,0.825
36978,MACAÚBAS,BA,POVOADO DE RIACHÃO DA PONTA DO MORRO,0.494,159,0.767,0.208,0.0,0.025,0.025,0.792
36978,MACAÚBAS,BA,NOVA MACAÚBAS,0.487,81,0.79,0.185,0.012,0.012,0.024,0.814
36978,MACAÚBAS,BA,POVOADO DE CAROÁ,0.48,238,0.706,0.265,0.004,0.017,0.029,0.735
36978,MACAÚBAS,BA,POVOADO DE LAGOINHA DE VASSOURAS,0.479,115,0.643,0.304,0.017,0.009,0.052,0.695
36978,MACAÚBAS,BA,POVOADO DE BREJO DO CAPITÃO PORFÍRIO,0.471,179,0.737,0.24,0.011,0.0,0.022,0.759
36978,MACAÚBAS,BA,POVOADO DE ARENGAS,0.426,105,0.686,0.286,0.0,0.01,0.029,0.715
36978,MACAÚBAS,BA,POVOADO DE BREJO DE JOÃO URCINO,0.377,46,0.652,0.326,0.0,0.0,0.022,0.674
