TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
34134,CAMAÇARI,BA,GLEBA C,0.856,9221,0.623,0.29,0.036,0.037,0.088,0.711
34134,CAMAÇARI,BA,POVOADO AREIAS,0.854,1744,0.756,0.159,0.034,0.033,0.086,0.842
34134,CAMAÇARI,BA,CENTRO,0.837,18450,0.637,0.287,0.027,0.036,0.076,0.713
34134,CAMAÇARI,BA,GLEBA E,0.836,3962,0.61,0.295,0.028,0.054,0.096,0.706
34134,CAMAÇARI,BA,GLEBA A,0.834,6022,0.604,0.306,0.032,0.045,0.089,0.693
34134,CAMAÇARI,BA,PHOC I,0.829,5020,0.693,0.236,0.026,0.036,0.071,0.764
34134,CAMAÇARI,BA,GRAVATÁ,0.828,5931,0.656,0.268,0.029,0.03,0.076,0.732
34134,CAMAÇARI,BA,VILA DE ABRANTES,0.825,12769,0.64,0.286,0.028,0.032,0.073,0.713
34134,CAMAÇARI,BA,PHOC II,0.821,5094,0.682,0.246,0.028,0.032,0.071,0.753
34134,CAMAÇARI,BA,POVOADO CATU DE ABRANTES,0.819,3296,0.587,0.311,0.041,0.04,0.101,0.688
34134,CAMAÇARI,BA,POVOADO AREMBEPE,0.804,7372,0.674,0.26,0.026,0.027,0.064,0.738
34134,CAMAÇARI,BA,GLEBA H,0.804,2868,0.692,0.234,0.024,0.037,0.074,0.766
34134,CAMAÇARI,BA,JARDIM LIMOEIRO,0.803,3714,0.659,0.265,0.027,0.032,0.075,0.734
34134,CAMAÇARI,BA,GLEBA B,0.802,5456,0.626,0.299,0.028,0.038,0.075,0.701
34134,CAMAÇARI,BA,PHOC III,0.8,2650,0.729,0.205,0.023,0.035,0.067,0.796
34134,CAMAÇARI,BA,PONTO CERTO,0.796,5669,0.609,0.314,0.027,0.039,0.076,0.685
34134,CAMAÇARI,BA,DOIS DE JULHO,0.795,3372,0.63,0.29,0.031,0.038,0.08,0.71
34134,CAMAÇARI,BA,CAMAÇARI DE DENTRO,0.784,4910,0.645,0.287,0.025,0.032,0.068,0.713
34134,CAMAÇARI,BA,NOVO HORIZONTE,0.782,4495,0.632,0.297,0.022,0.034,0.071,0.703
34134,CAMAÇARI,BA,BOMBA,0.776,2982,0.612,0.308,0.025,0.042,0.081,0.693
34134,CAMAÇARI,BA,DERBA,0.764,2214,0.685,0.244,0.027,0.033,0.07,0.755
34134,CAMAÇARI,BA,POVOADO MONTE GORDO,0.763,7376,0.695,0.253,0.022,0.018,0.051,0.746
34134,CAMAÇARI,BA,ALTO DO TRIÂNGULO,0.758,2460,0.691,0.243,0.023,0.028,0.065,0.756
34134,CAMAÇARI,BA,PARQUE VERDE,0.754,1775,0.655,0.268,0.023,0.036,0.078,0.733
34134,CAMAÇARI,BA,VERDES HORIZONTES,0.751,1587,0.643,0.275,0.03,0.03,0.082,0.725
34134,CAMAÇARI,BA,PIACAVEIRA,0.749,3189,0.615,0.314,0.026,0.034,0.071,0.686
34134,CAMAÇARI,BA,MANGUEIRAL,0.747,512,0.648,0.242,0.041,0.049,0.11,0.758
34134,CAMAÇARI,BA,POVOADO BARRA DO POJUCA,0.743,5219,0.652,0.292,0.022,0.021,0.056,0.708
34134,CAMAÇARI,BA,POVOADO PARAFUSO,0.733,2055,0.653,0.277,0.031,0.02,0.069,0.722
34134,CAMAÇARI,BA,MACHADINHO,0.727,1344,0.662,0.263,0.033,0.029,0.075,0.737
34134,CAMAÇARI,BA,PARQUE SATÉLITE,0.723,1288,0.695,0.238,0.021,0.032,0.068,0.763
34134,CAMAÇARI,BA,POVOADO BARRA DE JACUÍPE,0.716,2991,0.639,0.301,0.024,0.019,0.06,0.699
34134,CAMAÇARI,BA,PARQUE DAS MANGABAS,0.678,2116,0.623,0.316,0.019,0.027,0.06,0.683
34134,CAMAÇARI,BA,POVOADO JORDÃO,0.585,261,0.743,0.207,0.031,0.015,0.05,0.793
