TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
53872,TRÊS PONTAS,MG,ARISTIDES VIEIRA DE MENDONÇA,0.789,4116,0.649,0.28,0.033,0.024,0.071,0.72
53872,TRÊS PONTAS,MG,SANTA MARGARIDA,0.779,2888,0.567,0.34,0.048,0.029,0.094,0.661
53872,TRÊS PONTAS,MG,SANTA INES,0.766,2359,0.562,0.34,0.059,0.018,0.097,0.659
53872,TRÊS PONTAS,MG,CENTRO,0.753,16372,0.453,0.447,0.056,0.026,0.098,0.551
53872,TRÊS PONTAS,MG,CATUMBI,0.747,4896,0.464,0.434,0.058,0.027,0.104,0.568
53872,TRÊS PONTAS,MG,BOTAFOGO,0.724,1231,0.531,0.355,0.069,0.028,0.114,0.645
53872,TRÊS PONTAS,MG,COHAB OURO VERDE,0.614,611,0.486,0.416,0.059,0.033,0.099,0.585
53872,TRÊS PONTAS,MG,CIDADE JARDIM,0.607,190,0.579,0.326,0.053,0.032,0.095,0.674
53872,TRÊS PONTAS,MG,PADRE VITOR,0.574,777,0.429,0.471,0.048,0.032,0.1,0.529
53872,TRÊS PONTAS,MG,VILA MARILENA,0.565,268,0.66,0.28,0.022,0.026,0.059,0.719
53872,TRÊS PONTAS,MG,NÃO ESPECIFICADO,0.563,19,0.947,0.053,0.0,0.0,0.0,0.947
53872,TRÊS PONTAS,MG,DISTRITO DE PONTALETE,0.53,170,0.424,0.441,0.041,0.047,0.135,0.559
53872,TRÊS PONTAS,MG,DISTRITO DO QUILOMBO NOSSA SENHORA DO ROSÁRIO,0.515,597,0.469,0.459,0.044,0.012,0.073,0.542
