TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
50237,PIRAPORA,MG,NOSSA SRA. APARECIDA,0.64,1360,0.539,0.385,0.04,0.026,0.075,0.614
50237,PIRAPORA,MG,SANTOS DUMONT,0.629,6319,0.419,0.506,0.046,0.018,0.075,0.494
50237,PIRAPORA,MG,CÍCERO PASSOS,0.62,3348,0.421,0.498,0.041,0.03,0.081,0.502
50237,PIRAPORA,MG,SÃO GERALDO,0.61,1758,0.557,0.385,0.024,0.018,0.059,0.616
50237,PIRAPORA,MG,SANTO ANTÔNIO,0.609,4240,0.394,0.524,0.051,0.023,0.082,0.476
50237,PIRAPORA,MG,BOM JESUS,0.582,2420,0.469,0.464,0.039,0.014,0.065,0.534
50237,PIRAPORA,MG,CIDADE JARDIM,0.58,2656,0.489,0.452,0.031,0.015,0.058,0.547
50237,PIRAPORA,MG,CENTRO,0.537,1840,0.344,0.561,0.055,0.029,0.096,0.44
50237,PIRAPORA,MG,INDUSTRIAL,0.525,2884,0.387,0.544,0.04,0.016,0.068,0.455
50237,PIRAPORA,MG,SAGRADA FAMÍLIA,0.515,548,0.515,0.422,0.027,0.024,0.063,0.578
50237,PIRAPORA,MG,NOVA PIRAPORA,0.448,2015,0.345,0.587,0.034,0.026,0.067,0.412
