TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
58033,ARARUAMA,RJ,XV DE NOVEMBRO,0.529,2321,0.347,0.567,0.042,0.038,0.086,0.433
58033,ARARUAMA,RJ,CENTRO,0.529,14823,0.3,0.623,0.037,0.03,0.075,0.375
58033,ARARUAMA,RJ,SÃO VICENTE,0.515,6595,0.289,0.632,0.038,0.032,0.078,0.367
58033,ARARUAMA,RJ,HOSPÍCIO,0.501,3226,0.302,0.616,0.037,0.033,0.082,0.384
58033,ARARUAMA,RJ,VILA CAPRI,0.497,3178,0.284,0.631,0.043,0.034,0.086,0.37
58033,ARARUAMA,RJ,EDUCANDÁRIO,0.496,2569,0.306,0.608,0.047,0.032,0.085,0.391
58033,ARARUAMA,RJ,PARQUE MATARUNA,0.492,2800,0.294,0.62,0.045,0.031,0.085,0.379
58033,ARARUAMA,RJ,FAZENDINHA,0.48,5576,0.3,0.633,0.034,0.022,0.068,0.368
58033,ARARUAMA,RJ,BANANEIRAS,0.473,2266,0.321,0.6,0.045,0.023,0.077,0.398
58033,ARARUAMA,RJ,ITATIQUARA,0.47,1686,0.301,0.61,0.042,0.028,0.089,0.39
58033,ARARUAMA,RJ,MORRO GRANDE,0.461,2214,0.322,0.603,0.042,0.024,0.074,0.396
58033,ARARUAMA,RJ,PARACATU,0.457,755,0.323,0.579,0.052,0.033,0.098,0.421
58033,ARARUAMA,RJ,OUTEIRO,0.449,2681,0.303,0.623,0.034,0.029,0.071,0.374
58033,ARARUAMA,RJ,IGUABINHA,0.447,3444,0.301,0.633,0.033,0.024,0.066,0.367
58033,ARARUAMA,RJ,ENGENHO NOVO,0.444,124,0.371,0.508,0.065,0.016,0.121,0.492
58033,ARARUAMA,RJ,AURORA,0.444,831,0.386,0.543,0.042,0.022,0.071,0.457
58033,ARARUAMA,RJ,PARQUE HOTEL,0.438,3129,0.308,0.628,0.033,0.026,0.064,0.372
58033,ARARUAMA,RJ,PRAIA SECA,0.437,2956,0.297,0.635,0.037,0.02,0.067,0.364
58033,ARARUAMA,RJ,PONTE DOS LEITES,0.425,1743,0.292,0.633,0.04,0.022,0.076,0.368
58033,ARARUAMA,RJ,JUTURNAÍBA,0.424,181,0.652,0.32,0.017,0.011,0.028,0.68
58033,ARARUAMA,RJ,REGAMÉ,0.415,872,0.325,0.595,0.037,0.032,0.079,0.404
58033,ARARUAMA,RJ,MUTIRÃO,0.402,1746,0.301,0.631,0.04,0.019,0.068,0.369
58033,ARARUAMA,RJ,ENGENHO GRANDE,0.401,1391,0.32,0.611,0.033,0.024,0.068,0.388
58033,ARARUAMA,RJ,BOA PERNA,0.4,1613,0.286,0.642,0.042,0.019,0.072,0.358
58033,ARARUAMA,RJ,TRÊS ILHAS,0.383,751,0.324,0.603,0.039,0.027,0.073,0.397
58033,ARARUAMA,RJ,PARATY,0.382,1382,0.33,0.609,0.025,0.026,0.061,0.391
58033,ARARUAMA,RJ,BOA VISTA,0.374,663,0.314,0.611,0.033,0.036,0.075,0.389
58033,ARARUAMA,RJ,CLUBE DOS ENGENHEIROS,0.37,1741,0.321,0.623,0.023,0.023,0.056,0.377
58033,ARARUAMA,RJ,PRODÍGIO,0.365,311,0.37,0.559,0.026,0.032,0.071,0.441
58033,ARARUAMA,RJ,SOBRADINHO,0.358,742,0.369,0.575,0.034,0.018,0.056,0.425
58033,ARARUAMA,RJ,MONTEIRO,0.317,839,0.238,0.692,0.042,0.021,0.069,0.307
58033,ARARUAMA,RJ,SOUBARA,0.299,387,0.256,0.669,0.049,0.018,0.075,0.331
