TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
85413,BENTO GONÇALVES,RS,CENTRO,0.522,7858,0.209,0.697,0.053,0.024,0.094,0.303
85413,BENTO GONÇALVES,RS,JUVENTUDE DA ENOLOGIA,0.464,5248,0.212,0.708,0.041,0.022,0.078,0.29
85413,BENTO GONÇALVES,RS,SANTA HELENA,0.462,2432,0.262,0.651,0.041,0.032,0.086,0.348
85413,BENTO GONÇALVES,RS,SÃO FRANCISCO,0.451,2777,0.216,0.697,0.045,0.022,0.086,0.302
85413,BENTO GONÇALVES,RS,MUNICIPAL,0.437,1008,0.503,0.46,0.024,0.011,0.037,0.54
85413,BENTO GONÇALVES,RS,SÃO BENTO,0.436,2242,0.138,0.768,0.05,0.021,0.094,0.232
85413,BENTO GONÇALVES,RS,LICORSUL,0.435,2612,0.202,0.715,0.049,0.019,0.084,0.286
85413,BENTO GONÇALVES,RS,SÃO ROQUE,0.431,6067,0.237,0.698,0.033,0.021,0.064,0.301
85413,BENTO GONÇALVES,RS,HUMAITÁ,0.426,3126,0.208,0.716,0.037,0.027,0.076,0.284
85413,BENTO GONÇALVES,RS,ZATT,0.422,1791,0.349,0.59,0.036,0.018,0.062,0.411
85413,BENTO GONÇALVES,RS,BORGO,0.42,2578,0.245,0.68,0.04,0.027,0.074,0.319
85413,BENTO GONÇALVES,RS,CONCEIÇÃO,0.415,1804,0.417,0.541,0.016,0.019,0.043,0.46
85413,BENTO GONÇALVES,RS,BOTAFOGO,0.414,3922,0.179,0.752,0.039,0.018,0.07,0.249
85413,BENTO GONÇALVES,RS,SANTA HELENA IV,0.414,1300,0.314,0.613,0.029,0.028,0.074,0.388
85413,BENTO GONÇALVES,RS,MARIA GORETTI,0.404,1930,0.217,0.704,0.043,0.023,0.08,0.297
85413,BENTO GONÇALVES,RS,SANTO ANTÃO,0.4,2026,0.18,0.738,0.04,0.024,0.081,0.261
85413,BENTO GONÇALVES,RS,FENAVINHO,0.389,1676,0.282,0.65,0.033,0.029,0.069,0.351
85413,BENTO GONÇALVES,RS,OURO VERDE,0.386,1470,0.282,0.646,0.036,0.024,0.071,0.353
85413,BENTO GONÇALVES,RS,VILA NOVA II,0.38,1557,0.361,0.586,0.032,0.012,0.052,0.413
85413,BENTO GONÇALVES,RS,SANTA RITA,0.368,1212,0.235,0.688,0.034,0.025,0.077,0.312
85413,BENTO GONÇALVES,RS,SANTA MARTA,0.365,1984,0.225,0.708,0.04,0.015,0.067,0.292
85413,BENTO GONÇALVES,RS,APARECIDA,0.357,1268,0.312,0.629,0.028,0.024,0.06,0.372
85413,BENTO GONÇALVES,RS,VILA NOVA,0.357,1730,0.323,0.623,0.024,0.018,0.053,0.376
85413,BENTO GONÇALVES,RS,IMIGRANTE,0.354,607,0.241,0.672,0.044,0.021,0.086,0.327
85413,BENTO GONÇALVES,RS,BARRACÃO,0.345,1109,0.197,0.729,0.046,0.022,0.076,0.273
85413,BENTO GONÇALVES,RS,COHAB,0.336,1277,0.259,0.677,0.032,0.02,0.064,0.323
85413,BENTO GONÇALVES,RS,UNIVERSITÁRIO,0.333,1612,0.181,0.752,0.038,0.017,0.066,0.247
85413,BENTO GONÇALVES,RS,JARDIM GLÓRIA,0.333,1489,0.307,0.64,0.029,0.016,0.053,0.36
85413,BENTO GONÇALVES,RS,SÃO VENDELINO,0.324,1154,0.184,0.745,0.042,0.016,0.07,0.254
85413,BENTO GONÇALVES,RS,VALE DOS VINHEDOS,0.32,743,0.174,0.748,0.046,0.024,0.078,0.252
85413,BENTO GONÇALVES,RS,MERLOT,0.308,604,0.154,0.768,0.055,0.012,0.079,0.233
85413,BENTO GONÇALVES,RS,DISTRITO DE SÃO PEDRO,0.302,581,0.131,0.79,0.045,0.021,0.079,0.21
85413,BENTO GONÇALVES,RS,TUIUTY,0.293,1968,0.179,0.769,0.028,0.013,0.052,0.231
85413,BENTO GONÇALVES,RS,DISTRITO DE FARIA LEMOS,0.278,1383,0.186,0.76,0.027,0.014,0.054,0.24
85413,BENTO GONÇALVES,RS,INDUSTRIAL,0.219,271,0.159,0.775,0.033,0.026,0.067,0.226
85413,BENTO GONÇALVES,RS,VINOSUL,0.197,308,0.234,0.711,0.032,0.019,0.054,0.288
