TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
81558,IRINEÓPOLIS,SC,BOM SOSSEGO,0.609,77,0.519,0.312,0.143,0.013,0.169,0.688
81558,IRINEÓPOLIS,SC,JARDIM BRAND,0.531,134,0.582,0.343,0.03,0.03,0.075,0.657
81558,IRINEÓPOLIS,SC,SAO PASCOAL,0.53,772,0.431,0.486,0.06,0.008,0.083,0.514
81558,IRINEÓPOLIS,SC,CENTRO,0.46,2372,0.344,0.589,0.041,0.012,0.067,0.411
81558,IRINEÓPOLIS,SC,SERRINHA DOS GONCALVES,0.416,203,0.36,0.542,0.064,0.02,0.099,0.459
81558,IRINEÓPOLIS,SC,SAO JOSE DO TIMBOZINHO,0.403,214,0.486,0.458,0.047,0.0,0.057,0.543
81558,IRINEÓPOLIS,SC,SANTO ANTONIO,0.387,281,0.459,0.488,0.018,0.025,0.055,0.514
81558,IRINEÓPOLIS,SC,POCO PRETO,0.375,335,0.328,0.588,0.054,0.018,0.084,0.412
81558,IRINEÓPOLIS,SC,COLONIA ESCADA,0.345,297,0.394,0.545,0.04,0.007,0.06,0.454
81558,IRINEÓPOLIS,SC,SERRA GRANDE,0.341,170,0.212,0.653,0.106,0.024,0.136,0.348
81558,IRINEÓPOLIS,SC,RIO VERMELHO,0.303,165,0.267,0.642,0.061,0.012,0.091,0.358
81558,IRINEÓPOLIS,SC,PE DA SERRA,0.277,129,0.264,0.651,0.054,0.016,0.086,0.35
81558,IRINEÓPOLIS,SC,PEDRA BRANCA,0.276,217,0.387,0.562,0.023,0.005,0.051,0.438
81558,IRINEÓPOLIS,SC,SAO SEBASTIAO TOKARSKI,0.273,105,0.267,0.648,0.048,0.029,0.087,0.354
81558,IRINEÓPOLIS,SC,CAMPINA DOS PINTOS,0.262,133,0.203,0.707,0.075,0.008,0.091,0.294
81558,IRINEÓPOLIS,SC,KM 13,0.216,228,0.224,0.711,0.035,0.022,0.065,0.289
81558,IRINEÓPOLIS,SC,RIO BRANCO,0.15,187,0.203,0.743,0.037,0.016,0.053,0.256
81558,IRINEÓPOLIS,SC,KM 18,0.135,174,0.356,0.626,0.011,0.0,0.017,0.373
81558,IRINEÓPOLIS,SC,VILA NOVA DO TIMBO,0.121,193,0.244,0.715,0.036,0.005,0.041,0.285
