TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
10774,FLORIANO,PI,CENTRO,0.82,8833,0.657,0.273,0.024,0.039,0.07,0.727
10774,FLORIANO,PI,ZONA RURAL,0.791,2740,0.901,0.069,0.009,0.012,0.029,0.93
10774,FLORIANO,PI,VIOAZUL,0.775,1714,0.736,0.197,0.022,0.038,0.068,0.804
10774,FLORIANO,PI,CAMPO VELHO,0.767,1536,0.757,0.179,0.022,0.037,0.064,0.821
10774,FLORIANO,PI,ALTO DA CRUZ,0.766,1204,0.748,0.182,0.023,0.036,0.07,0.818
10774,FLORIANO,PI,SÃO BORJA,0.758,1450,0.686,0.237,0.03,0.041,0.077,0.763
10774,FLORIANO,PI,IRAPUA,0.746,2026,0.691,0.242,0.024,0.038,0.066,0.757
10774,FLORIANO,PI,SANTA RITA,0.734,1407,0.778,0.167,0.015,0.031,0.054,0.832
10774,FLORIANO,PI,BOM LUGAR,0.729,1360,0.82,0.136,0.012,0.026,0.045,0.865
10774,FLORIANO,PI,IBIAPABA,0.717,1013,0.622,0.292,0.029,0.049,0.086,0.708
10774,FLORIANO,PI,PAU FERRADO,0.716,1187,0.816,0.139,0.019,0.022,0.045,0.861
10774,FLORIANO,PI,TIBERÃO,0.714,1413,0.788,0.163,0.015,0.03,0.047,0.835
10774,FLORIANO,PI,MANGUINHA,0.706,1045,0.669,0.259,0.029,0.038,0.072,0.741
10774,FLORIANO,PI,SAMBAIBA NOVA,0.704,1007,0.719,0.218,0.021,0.038,0.063,0.782
10774,FLORIANO,PI,MATADOURO,0.703,1230,0.762,0.186,0.018,0.028,0.052,0.814
10774,FLORIANO,PI,SAMBAIBA VELHA,0.695,2307,0.703,0.247,0.017,0.026,0.049,0.752
10774,FLORIANO,PI,MELADÃO,0.681,725,0.775,0.172,0.011,0.04,0.052,0.827
10774,FLORIANO,PI,SÃO CRISTÓVÃO,0.673,964,0.742,0.206,0.019,0.031,0.052,0.794
10774,FLORIANO,PI,TABOCA,0.667,616,0.792,0.159,0.018,0.021,0.048,0.84
10774,FLORIANO,PI,BOSQUE SANTA TERESINHA,0.606,259,0.792,0.162,0.023,0.023,0.046,0.838
10774,FLORIANO,PI,RIACHO FUNDO,0.604,262,0.809,0.149,0.019,0.019,0.042,0.851
10774,FLORIANO,PI,TAMBORIL,0.58,269,0.792,0.171,0.007,0.019,0.038,0.83
10774,FLORIANO,PI,NÃO ESPECIFICADO,0.57,48,0.917,0.062,0.0,0.021,0.021,0.938
10774,FLORIANO,PI,NOSSA SENHORA DA GUIA,0.542,188,0.814,0.16,0.0,0.016,0.026,0.84
