TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
91391,POXORÉU,MT,CENTRO,0.639,2524,0.495,0.433,0.041,0.019,0.072,0.567
91391,POXORÉU,MT,VILA IRANTINÓPOLIS,0.632,1323,0.538,0.389,0.035,0.023,0.074,0.612
91391,POXORÉU,MT,VILA CRUZEIRO,0.578,1423,0.445,0.474,0.047,0.022,0.081,0.526
91391,POXORÉU,MT,JARDIM BELA VISTA,0.544,476,0.532,0.399,0.019,0.023,0.069,0.601
91391,POXORÉU,MT,DISTRITO DE ALTO COITÉ,0.543,595,0.467,0.452,0.047,0.02,0.081,0.548
91391,POXORÉU,MT,DISTRITO DE PARAÍSO DO LESTE,0.52,248,0.601,0.339,0.028,0.016,0.06,0.661
91391,POXORÉU,MT,JARDIM NOVO HORIZONTE,0.482,1121,0.443,0.496,0.039,0.014,0.061,0.504
91391,POXORÉU,MT,DISTRITO DE APARECIDA DO LESTE,0.48,297,0.529,0.411,0.027,0.017,0.061,0.59
91391,POXORÉU,MT,DISTRITO NOVA POXORÉU,0.444,237,0.477,0.456,0.046,0.013,0.067,0.544
91391,POXORÉU,MT,DISTRITO DE JARUDORE,0.383,743,0.398,0.546,0.019,0.028,0.055,0.453
91391,POXORÉU,MT,ZONA RURAL,0.213,706,0.343,0.637,0.008,0.004,0.019,0.362
