TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
30716,AMÉRICA DOURADA,BA,POVOADO CAMPO ALEGRE,0.755,214,0.752,0.145,0.065,0.028,0.102,0.854
30716,AMÉRICA DOURADA,BA,CENTRO,0.732,1696,0.777,0.172,0.014,0.029,0.05,0.827
30716,AMÉRICA DOURADA,BA,DISTRITO SOARES DE BAIXO,0.723,1736,0.862,0.112,0.008,0.009,0.026,0.888
30716,AMÉRICA DOURADA,BA,DISTRITO PREVENIDO,0.712,1594,0.827,0.138,0.015,0.018,0.035,0.862
30716,AMÉRICA DOURADA,BA,DISTRITO SOARES DE CIMA,0.711,1251,0.877,0.096,0.007,0.015,0.027,0.904
30716,AMÉRICA DOURADA,BA,POVOADO CAMPO LARGO,0.68,78,0.795,0.128,0.026,0.051,0.077,0.872
30716,AMÉRICA DOURADA,BA,POVOADO NOVA AMERICA,0.663,992,0.809,0.155,0.004,0.026,0.035,0.844
30716,AMÉRICA DOURADA,BA,POVOADO BELO CAMPO,0.634,414,0.807,0.15,0.019,0.022,0.043,0.85
30716,AMÉRICA DOURADA,BA,POVOADO ALEGRE,0.618,198,0.939,0.04,0.005,0.015,0.02,0.959
30716,AMÉRICA DOURADA,BA,POVOADO IPANEMA,0.607,782,0.752,0.212,0.012,0.02,0.036,0.788
30716,AMÉRICA DOURADA,BA,POVOADO DE MAXIMINO,0.604,168,0.952,0.036,0.0,0.012,0.012,0.964
30716,AMÉRICA DOURADA,BA,POVOADO DE CANABRAVA,0.603,143,0.972,0.014,0.0,0.014,0.014,0.986
30716,AMÉRICA DOURADA,BA,POVOADO LAGOA DOS BORGES,0.571,350,0.803,0.171,0.006,0.017,0.026,0.829
30716,AMÉRICA DOURADA,BA,POVOADO MULUNGU,0.544,128,0.875,0.117,0.0,0.008,0.008,0.883
30716,AMÉRICA DOURADA,BA,POVOADO CAMPO LARGO II,0.496,111,0.784,0.189,0.009,0.018,0.027,0.811
