TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
77674,PIRAÍ DO SUL,PR,PIRAI MIRIM,0.65,514,0.492,0.385,0.051,0.049,0.124,0.616
77674,PIRAÍ DO SUL,PR,BENEVENUTO ANTUNES DALCOL,0.597,934,0.536,0.392,0.042,0.018,0.071,0.607
77674,PIRAÍ DO SUL,PR,ITIBERÊ,0.557,958,0.401,0.499,0.053,0.033,0.099,0.5
77674,PIRAÍ DO SUL,PR,CENTRO,0.556,3731,0.299,0.601,0.049,0.039,0.1,0.399
77674,PIRAÍ DO SUL,PR,VILA BRASILINHA,0.528,2035,0.338,0.569,0.047,0.035,0.092,0.43
77674,PIRAÍ DO SUL,PR,CAPINZAL,0.521,237,0.447,0.451,0.055,0.038,0.101,0.548
77674,PIRAÍ DO SUL,PR,RESSACA,0.515,634,0.443,0.478,0.036,0.027,0.079,0.522
77674,PIRAÍ DO SUL,PR,BOA VISTA,0.512,173,0.428,0.457,0.058,0.035,0.116,0.544
77674,PIRAÍ DO SUL,PR,RONDA,0.494,1743,0.313,0.593,0.049,0.037,0.093,0.406
77674,PIRAÍ DO SUL,PR,VILA PARANÁ,0.481,1862,0.383,0.55,0.034,0.024,0.067,0.45
77674,PIRAÍ DO SUL,PR,PEDREIRA,0.463,154,0.539,0.396,0.045,0.019,0.064,0.603
77674,PIRAÍ DO SUL,PR,MARTELO,0.44,221,0.357,0.534,0.063,0.018,0.109,0.466
77674,PIRAÍ DO SUL,PR,CAMPO DO ATERRADO,0.421,243,0.313,0.564,0.049,0.045,0.122,0.435
77674,PIRAÍ DO SUL,PR,FRANCISCA LEME,0.415,133,0.398,0.511,0.045,0.015,0.091,0.489
77674,PIRAÍ DO SUL,PR,SERTÃO DA JARARACA,0.322,250,0.448,0.508,0.016,0.02,0.044,0.492
77674,PIRAÍ DO SUL,PR,FUNDÃO,0.322,326,0.34,0.592,0.043,0.015,0.067,0.407
77674,PIRAÍ DO SUL,PR,CACHOEIRA,0.228,137,0.248,0.679,0.015,0.044,0.073,0.321
