TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
95192,PARAÍSO DO TOCANTINS,TO,VILA REGINA,0.505,1178,0.522,0.43,0.019,0.02,0.048,0.57
95192,PARAÍSO DO TOCANTINS,TO,POUSO ALEGRE,0.475,3026,0.404,0.544,0.024,0.021,0.051,0.455
95192,PARAÍSO DO TOCANTINS,TO,POVOADO SANTANA,0.475,182,0.401,0.489,0.077,0.016,0.109,0.51
95192,PARAÍSO DO TOCANTINS,TO,JARDIM AMÉRICA,0.46,1361,0.428,0.515,0.025,0.026,0.056,0.484
95192,PARAÍSO DO TOCANTINS,TO,CENTRO,0.409,9003,0.257,0.689,0.027,0.022,0.053,0.31
95192,PARAÍSO DO TOCANTINS,TO,JARDIM PAULISTA,0.399,3221,0.295,0.649,0.025,0.027,0.056,0.351
95192,PARAÍSO DO TOCANTINS,TO,SETOR OESTE,0.373,2617,0.321,0.63,0.02,0.023,0.049,0.37
95192,PARAÍSO DO TOCANTINS,TO,ALTO PARAÍSO,0.355,1054,0.375,0.577,0.019,0.02,0.049,0.424
95192,PARAÍSO DO TOCANTINS,TO,SETOR AEROPORTO,0.347,1031,0.36,0.59,0.033,0.015,0.051,0.411
95192,PARAÍSO DO TOCANTINS,TO,SANTA ROSA,0.346,155,0.413,0.523,0.052,0.013,0.065,0.478
95192,PARAÍSO DO TOCANTINS,TO,SETOR NOVA FRONTEIRA,0.335,427,0.405,0.543,0.023,0.023,0.05,0.455
95192,PARAÍSO DO TOCANTINS,TO,VILA MILENA,0.288,895,0.313,0.638,0.025,0.022,0.049,0.362
95192,PARAÍSO DO TOCANTINS,TO,SETOR SERRANO,0.275,950,0.184,0.755,0.028,0.02,0.06,0.244
95192,PARAÍSO DO TOCANTINS,TO,VILA CHAPADAO,0.203,224,0.411,0.571,0.009,0.004,0.017,0.428
95192,PARAÍSO DO TOCANTINS,TO,SETOR INTERLAGOS,0.193,606,0.241,0.718,0.021,0.017,0.041,0.282
