TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
77011,MEDIANEIRA,PR,PARQUE INDEPENDÊNCIA,0.572,3276,0.453,0.485,0.027,0.023,0.061,0.514
77011,MEDIANEIRA,PR,JARDIM IRENE - BNH,0.49,2548,0.456,0.498,0.02,0.014,0.045,0.501
77011,MEDIANEIRA,PR,MARALÚCIA,0.456,574,0.394,0.53,0.044,0.023,0.078,0.472
77011,MEDIANEIRA,PR,PARQUE ALVORADA,0.422,599,0.439,0.504,0.04,0.01,0.057,0.496
77011,MEDIANEIRA,PR,BELO HORIZONTE,0.411,2491,0.379,0.574,0.022,0.018,0.046,0.425
77011,MEDIANEIRA,PR,CENTRO,0.391,9072,0.229,0.718,0.026,0.019,0.052,0.281
77011,MEDIANEIRA,PR,ITAIPU,0.377,1091,0.377,0.571,0.031,0.015,0.053,0.43
77011,MEDIANEIRA,PR,CONDÁ,0.364,2068,0.287,0.655,0.037,0.015,0.058,0.345
77011,MEDIANEIRA,PR,CIDADE ALTA,0.363,2862,0.267,0.678,0.03,0.015,0.054,0.321
77011,MEDIANEIRA,PR,NAZARÉ,0.344,2300,0.271,0.677,0.031,0.013,0.053,0.324
77011,MEDIANEIRA,PR,SÃO CRISTÓVÃO,0.328,2067,0.257,0.688,0.029,0.017,0.053,0.31
77011,MEDIANEIRA,PR,IPÊ,0.213,391,0.207,0.737,0.02,0.023,0.057,0.264
