TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
64114,FERNANDÓPOLIS,SP,JARDIM BELA VISTA,0.619,5334,0.409,0.513,0.049,0.021,0.077,0.486
64114,FERNANDÓPOLIS,SP,JARDIM PARAISO,0.573,1360,0.438,0.478,0.051,0.022,0.083,0.521
64114,FERNANDÓPOLIS,SP,CENTRO,0.557,4001,0.343,0.574,0.05,0.024,0.083,0.426
64114,FERNANDÓPOLIS,SP,JARDIM VEREADOR ANTONIO BRANDINI,0.548,1873,0.439,0.491,0.047,0.011,0.069,0.508
64114,FERNANDÓPOLIS,SP,JARDIM ARAGUAIA,0.542,1883,0.469,0.471,0.033,0.02,0.06,0.529
64114,FERNANDÓPOLIS,SP,CONJUNTO HABITACIONAL ALBINO MININELE,0.535,2190,0.403,0.525,0.047,0.016,0.072,0.475
64114,FERNANDÓPOLIS,SP,BRASILANDIA,0.528,2586,0.373,0.549,0.049,0.017,0.075,0.448
64114,FERNANDÓPOLIS,SP,PARQUE SAO BERNARDO,0.518,2718,0.333,0.584,0.054,0.022,0.083,0.416
64114,FERNANDÓPOLIS,SP,JARDIM AMERICA,0.514,4595,0.256,0.654,0.057,0.024,0.09,0.346
64114,FERNANDÓPOLIS,SP,JARDIM PAULISTA,0.512,1989,0.308,0.596,0.056,0.031,0.098,0.406
64114,FERNANDÓPOLIS,SP,VILA ESPLANADA,0.503,3004,0.294,0.619,0.051,0.022,0.087,0.381
64114,FERNANDÓPOLIS,SP,JARDIM DO TREVO,0.478,1638,0.412,0.527,0.04,0.012,0.061,0.473
64114,FERNANDÓPOLIS,SP,CONJUNTO HABITACIONAL EMILIO MININEL,0.468,2506,0.314,0.611,0.047,0.021,0.075,0.389
64114,FERNANDÓPOLIS,SP,COESTER,0.447,1884,0.324,0.605,0.049,0.015,0.073,0.397
64114,FERNANDÓPOLIS,SP,DISTRITO DE BRASITANIA,0.397,557,0.451,0.499,0.034,0.011,0.05,0.501
