TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
80756,CAPINZAL,SC,SÃO CRISTOVÃO,0.585,3647,0.425,0.506,0.048,0.013,0.069,0.494
80756,CAPINZAL,SC,LOT. 7 DE JULHO,0.583,1270,0.426,0.482,0.065,0.012,0.092,0.518
80756,CAPINZAL,SC,CENTRO,0.514,5811,0.292,0.63,0.046,0.017,0.079,0.371
80756,CAPINZAL,SC,BARRO PRETO,0.481,378,0.458,0.468,0.045,0.013,0.074,0.532
80756,CAPINZAL,SC,LOT. SÃO JOÃO,0.418,571,0.308,0.599,0.046,0.028,0.094,0.402
80756,CAPINZAL,SC,LINHA SÃO ROQUE,0.413,300,0.347,0.56,0.063,0.017,0.093,0.44
80756,CAPINZAL,SC,LINDEMBERG,0.41,491,0.385,0.544,0.057,0.008,0.071,0.456
80756,CAPINZAL,SC,ENGENHO NOVO,0.377,396,0.313,0.601,0.066,0.005,0.086,0.399
80756,CAPINZAL,SC,VISTA ALEGRE,0.374,170,0.535,0.424,0.024,0.012,0.042,0.577
80756,CAPINZAL,SC,VIDAL RAMOS,0.332,209,0.392,0.545,0.053,0.005,0.063,0.455
80756,CAPINZAL,SC,DISTRITO ALTO ALEGRE,0.321,348,0.276,0.644,0.06,0.014,0.08,0.356
