TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
21172,PATOS,PB,CENTRO,0.781,5051,0.589,0.333,0.028,0.045,0.078,0.667
21172,PATOS,PB,JATOBÁ,0.766,6573,0.701,0.247,0.017,0.031,0.051,0.752
21172,PATOS,PB,SAO SEBASTIAO,0.759,2920,0.673,0.262,0.024,0.036,0.065,0.738
21172,PATOS,PB,SANTO ANTONIO,0.758,3933,0.588,0.338,0.02,0.047,0.075,0.663
21172,PATOS,PB,JARDIM EUROPA,0.756,3280,0.656,0.279,0.019,0.042,0.065,0.721
21172,PATOS,PB,VITORIA,0.754,3645,0.701,0.245,0.02,0.03,0.055,0.756
21172,PATOS,PB,BELO HORIZONTE,0.753,5484,0.605,0.327,0.018,0.044,0.066,0.671
21172,PATOS,PB,JARDIM PLANALTO,0.746,2783,0.59,0.33,0.024,0.047,0.078,0.668
21172,PATOS,PB,JARDIM GUANABARA,0.733,3413,0.597,0.333,0.019,0.046,0.069,0.666
21172,PATOS,PB,MONTE CASTELO,0.717,2692,0.68,0.264,0.017,0.033,0.055,0.735
21172,PATOS,PB,CONJUNTO BIVAR OLINTO,0.714,2618,0.652,0.288,0.019,0.038,0.06,0.712
21172,PATOS,PB,DISTRITO DE SANTA GERTRUDES,0.713,1256,0.792,0.16,0.013,0.033,0.048,0.84
21172,PATOS,PB,SALGADINHO,0.71,1556,0.599,0.322,0.024,0.049,0.079,0.678
21172,PATOS,PB,LIBERDADE,0.707,1841,0.617,0.313,0.02,0.046,0.071,0.688
21172,PATOS,PB,PLACAS,0.697,1533,0.715,0.231,0.022,0.03,0.055,0.77
21172,PATOS,PB,BRASÍLIA,0.667,1941,0.509,0.411,0.023,0.047,0.082,0.591
21172,PATOS,PB,MORRO,0.642,1524,0.691,0.264,0.019,0.022,0.046,0.737
21172,PATOS,PB,VILA CAVALCANTE,0.51,416,0.668,0.293,0.014,0.019,0.037,0.705
