TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
62812,CAIEIRAS,SP,JARDIM VERA TEREZA,0.771,4018,0.494,0.398,0.049,0.043,0.107,0.601
62812,CAIEIRAS,SP,PORTAL DAS LARANJEIRAS,0.766,5740,0.454,0.43,0.06,0.042,0.116,0.57
62812,CAIEIRAS,SP,LARANJEIRAS,0.755,6211,0.448,0.443,0.061,0.038,0.111,0.559
62812,CAIEIRAS,SP,JARDIM MARCELINO,0.754,3646,0.491,0.405,0.048,0.041,0.103,0.594
62812,CAIEIRAS,SP,VILA ROSINA,0.752,2903,0.561,0.353,0.044,0.028,0.086,0.647
62812,CAIEIRAS,SP,CENTRO,0.734,7819,0.389,0.472,0.073,0.049,0.137,0.526
62812,CAIEIRAS,SP,JARDIM PINHEIROS,0.733,2955,0.497,0.405,0.046,0.039,0.098,0.595
62812,CAIEIRAS,SP,JARDIM VICTORIA,0.733,2985,0.453,0.426,0.065,0.041,0.12,0.573
62812,CAIEIRAS,SP,JARDIM ESPERANCA,0.718,2922,0.433,0.441,0.068,0.04,0.125,0.558
62812,CAIEIRAS,SP,VILA MIRAVAL,0.714,3352,0.432,0.453,0.062,0.038,0.115,0.547
62812,CAIEIRAS,SP,JARDIM DOS EUCALIPTOS,0.693,3955,0.407,0.482,0.055,0.039,0.112,0.519
62812,CAIEIRAS,SP,JARDIM NOVA ERA,0.689,1465,0.469,0.413,0.064,0.039,0.118,0.587
62812,CAIEIRAS,SP,SITIO APARECIDA,0.65,935,0.487,0.41,0.052,0.04,0.103,0.59
62812,CAIEIRAS,SP,CALCAREA,0.64,299,0.722,0.211,0.023,0.033,0.065,0.787
62812,CAIEIRAS,SP,JARDIM SAO FRANCISCO,0.63,1873,0.375,0.493,0.07,0.046,0.133,0.508
62812,CAIEIRAS,SP,MORRO GRANDE,0.612,1551,0.378,0.496,0.072,0.04,0.126,0.504
62812,CAIEIRAS,SP,SANTA INES,0.54,1067,0.377,0.523,0.054,0.03,0.1,0.477
