TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
81434,IMBITUBA,SC,VILA NOVA ALVORADA,0.648,3548,0.49,0.441,0.04,0.02,0.069,0.559
81434,IMBITUBA,SC,CENTRO,0.645,3834,0.379,0.516,0.054,0.031,0.104,0.483
81434,IMBITUBA,SC,PAES LEME,0.619,2210,0.397,0.501,0.043,0.04,0.102,0.499
81434,IMBITUBA,SC,VILA NOVA,0.604,3494,0.367,0.538,0.056,0.025,0.094,0.461
81434,IMBITUBA,SC,CAMPO DE AVIACAO,0.602,1912,0.374,0.517,0.059,0.029,0.111,0.485
81434,IMBITUBA,SC,NOVA BRASILIA,0.594,3440,0.409,0.514,0.039,0.02,0.077,0.486
81434,IMBITUBA,SC,MIRIM,0.589,1574,0.446,0.472,0.044,0.022,0.082,0.528
81434,IMBITUBA,SC,ARACATUBA,0.545,976,0.452,0.471,0.033,0.026,0.077,0.529
81434,IMBITUBA,SC,ALTO ARROIO,0.543,2121,0.326,0.572,0.056,0.032,0.102,0.428
81434,IMBITUBA,SC,IBIRAQUERA,0.528,1665,0.41,0.515,0.035,0.026,0.074,0.484
81434,IMBITUBA,SC,SAMBAQUI,0.528,462,0.459,0.457,0.041,0.041,0.084,0.543
81434,IMBITUBA,SC,ROÇA GRANDE,0.525,2282,0.374,0.549,0.036,0.024,0.077,0.451
81434,IMBITUBA,SC,NÃO ESPECIFICADO,0.491,33,0.636,0.303,0.0,0.0,0.06,0.696
81434,IMBITUBA,SC,GUAIUBA,0.436,1232,0.325,0.596,0.043,0.017,0.079,0.404
81434,IMBITUBA,SC,PENHA,0.319,230,0.296,0.622,0.048,0.022,0.083,0.379
