TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
85197,ARROIO DO MEIO,RS,CENTRO,0.508,2696,0.27,0.629,0.057,0.026,0.099,0.369
85197,ARROIO DO MEIO,RS,AIMORE,0.494,1249,0.302,0.589,0.062,0.028,0.109,0.411
85197,ARROIO DO MEIO,RS,BELA VISTA,0.491,2035,0.303,0.605,0.054,0.022,0.091,0.394
85197,ARROIO DO MEIO,RS,ARROIO GRANDE,0.484,565,0.342,0.549,0.09,0.016,0.11,0.452
85197,ARROIO DO MEIO,RS,SÃO CAETANO,0.461,1795,0.297,0.619,0.05,0.019,0.085,0.382
85197,ARROIO DO MEIO,RS,NAVEGANTES,0.458,929,0.431,0.507,0.033,0.017,0.061,0.492
85197,ARROIO DO MEIO,RS,BARRA DO FORQUETA,0.453,812,0.308,0.591,0.064,0.021,0.1,0.408
85197,ARROIO DO MEIO,RS,RUI BARBOSA,0.426,1120,0.268,0.639,0.062,0.024,0.093,0.361
85197,ARROIO DO MEIO,RS,PICADA ARROIO DO MEIO,0.406,367,0.387,0.54,0.052,0.011,0.074,0.461
85197,ARROIO DO MEIO,RS,DONA RITA,0.383,278,0.248,0.626,0.076,0.04,0.127,0.375
85197,ARROIO DO MEIO,RS,PASSO DO CORVO,0.372,213,0.23,0.62,0.103,0.033,0.151,0.381
85197,ARROIO DO MEIO,RS,PALMAS,0.37,401,0.337,0.586,0.045,0.022,0.077,0.414
85197,ARROIO DO MEIO,RS,FORQUETA,0.362,629,0.329,0.603,0.051,0.011,0.069,0.398
85197,ARROIO DO MEIO,RS,FORQUETA BAIXA,0.341,300,0.257,0.65,0.07,0.007,0.094,0.351
85197,ARROIO DO MEIO,RS,LINHA 32,0.253,206,0.286,0.646,0.034,0.029,0.068,0.354
85197,ARROIO DO MEIO,RS,BICUDO,0.249,76,0.395,0.553,0.039,0.013,0.052,0.447
85197,ARROIO DO MEIO,RS,NOVO HORIZONTE,0.247,409,0.325,0.626,0.039,0.005,0.049,0.374
