TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
88455,SANT'ANA DO LIVRAMENTO,RS,NÃO ESPECIFICADO,0.778,24,0.792,0.083,0.125,0.0,0.125,0.917
88455,SANT'ANA DO LIVRAMENTO,RS,ARMOUR,0.776,3198,0.627,0.298,0.041,0.028,0.076,0.703
88455,SANT'ANA DO LIVRAMENTO,RS,CENTRO,0.773,30470,0.52,0.398,0.048,0.025,0.082,0.602
88455,SANT'ANA DO LIVRAMENTO,RS,TABATINGA,0.758,2670,0.665,0.267,0.04,0.025,0.068,0.733
88455,SANT'ANA DO LIVRAMENTO,RS,PRADO,0.753,4706,0.638,0.301,0.037,0.018,0.062,0.7
88455,SANT'ANA DO LIVRAMENTO,RS,COHAB - ARMOUR,0.72,1736,0.559,0.351,0.047,0.03,0.089,0.648
88455,SANT'ANA DO LIVRAMENTO,RS,VILA MOISES VIANA,0.719,1936,0.555,0.359,0.055,0.024,0.087,0.642
88455,SANT'ANA DO LIVRAMENTO,RS,POLIVALENTE,0.681,1810,0.573,0.354,0.044,0.02,0.073,0.646
88455,SANT'ANA DO LIVRAMENTO,RS,VILA JAIME CAMARGO,0.651,1179,0.506,0.403,0.054,0.026,0.09,0.596
88455,SANT'ANA DO LIVRAMENTO,RS,SAO PAULO,0.65,602,0.729,0.216,0.027,0.027,0.056,0.785
88455,SANT'ANA DO LIVRAMENTO,RS,DISTRITO,0.646,1443,0.74,0.222,0.028,0.008,0.038,0.778
88455,SANT'ANA DO LIVRAMENTO,RS,BAIXADA DA SERRA - COTITO,0.612,784,0.77,0.195,0.02,0.011,0.033,0.803
