TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
15172,PEREIRO,CE,CENTRO,0.856,4220,0.785,0.153,0.007,0.053,0.062,0.847
15172,PEREIRO,CE,DISTRITO DE CRIOULAS,0.812,666,0.85,0.08,0.0,0.057,0.071,0.921
15172,PEREIRO,CE,SITIO LAGOA NOVA,0.797,683,0.734,0.171,0.01,0.081,0.095,0.829
15172,PEREIRO,CE,SITIO CHABOCAO,0.748,397,0.788,0.136,0.013,0.06,0.076,0.864
15172,PEREIRO,CE,SITIO TRINDADE,0.744,280,0.768,0.146,0.011,0.071,0.086,0.854
15172,PEREIRO,CE,SITIO BAIXIO DOS CLEMENTINOS,0.732,213,0.845,0.085,0.0,0.061,0.07,0.915
15172,PEREIRO,CE,ESTREITO,0.719,742,0.818,0.128,0.001,0.051,0.053,0.871
15172,PEREIRO,CE,SITIO MOUCO,0.701,421,0.86,0.09,0.002,0.04,0.049,0.909
15172,PEREIRO,CE,SITIO SERRINHA DOS MARINHEIROS,0.7,206,0.869,0.073,0.019,0.034,0.058,0.927
15172,PEREIRO,CE,SITIO GROSSOS,0.695,383,0.89,0.065,0.0,0.044,0.044,0.934
15172,PEREIRO,CE,SITIO CHAPADA,0.694,298,0.768,0.161,0.013,0.057,0.07,0.838
15172,PEREIRO,CE,SITIO SANTO ANTONIO,0.694,179,0.821,0.112,0.006,0.05,0.067,0.888
15172,PEREIRO,CE,SITIO CAETANO,0.681,542,0.919,0.055,0.002,0.02,0.026,0.945
15172,PEREIRO,CE,SITIO BAIXIO DOS SILVESTRES,0.674,236,0.839,0.106,0.017,0.038,0.055,0.894
15172,PEREIRO,CE,SITIO CIDADE,0.663,316,0.842,0.111,0.0,0.047,0.047,0.889
15172,PEREIRO,CE,SITIO SAO PAULO,0.651,340,0.935,0.044,0.003,0.015,0.021,0.956
15172,PEREIRO,CE,SITIO LAGOA DOS MARINHEIROS,0.632,237,0.743,0.194,0.0,0.063,0.063,0.806
15172,PEREIRO,CE,SITIO VARRELO,0.611,389,0.83,0.139,0.0,0.023,0.031,0.861
15172,PEREIRO,CE,SITIO CARVAO,0.555,138,0.877,0.109,0.0,0.014,0.014,0.891
