TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
14478,JUAZEIRO DO NORTE,CE,SAO MIGUEL,0.914,13363,0.72,0.197,0.017,0.06,0.082,0.802
14478,JUAZEIRO DO NORTE,CE,FRANCISCANOS,0.91,10219,0.716,0.2,0.016,0.063,0.083,0.799
14478,JUAZEIRO DO NORTE,CE,ROMEIRAO,0.909,10227,0.749,0.176,0.012,0.056,0.075,0.824
14478,JUAZEIRO DO NORTE,CE,PIRAJA,0.889,15030,0.715,0.21,0.014,0.055,0.075,0.79
14478,JUAZEIRO DO NORTE,CE,TRIANGULO,0.888,6338,0.726,0.195,0.013,0.059,0.078,0.804
14478,JUAZEIRO DO NORTE,CE,CENTRO,0.887,10337,0.658,0.252,0.016,0.067,0.089,0.747
14478,JUAZEIRO DO NORTE,CE,SANTA TEREZA,0.886,6866,0.702,0.216,0.016,0.06,0.082,0.784
14478,JUAZEIRO DO NORTE,CE,PIO XII,0.879,4506,0.745,0.18,0.013,0.057,0.075,0.82
14478,JUAZEIRO DO NORTE,CE,HORTO,0.876,3502,0.809,0.126,0.015,0.047,0.065,0.874
14478,JUAZEIRO DO NORTE,CE,LIMOEIRO,0.872,5618,0.714,0.208,0.016,0.054,0.077,0.791
14478,JUAZEIRO DO NORTE,CE,SALESIANOS,0.868,6877,0.713,0.213,0.015,0.055,0.074,0.787
14478,JUAZEIRO DO NORTE,CE,NOVO JUAZEIRO,0.868,5837,0.663,0.25,0.017,0.064,0.087,0.75
14478,JUAZEIRO DO NORTE,CE,RODOVIARIA,0.867,3896,0.703,0.214,0.012,0.064,0.084,0.787
14478,JUAZEIRO DO NORTE,CE,AREA RURAL DE JUAZEIRO DO NORTE,0.863,5967,0.858,0.096,0.011,0.032,0.046,0.904
14478,JUAZEIRO DO NORTE,CE,SANTO ANTONIO,0.861,3313,0.737,0.185,0.014,0.055,0.077,0.814
14478,JUAZEIRO DO NORTE,CE,ANTONIO VIEIRA,0.857,3105,0.738,0.186,0.013,0.058,0.077,0.815
14478,JUAZEIRO DO NORTE,CE,TIMBAUBA,0.856,3265,0.79,0.144,0.017,0.044,0.065,0.855
14478,JUAZEIRO DO NORTE,CE,TIRADENTES,0.844,6223,0.716,0.215,0.013,0.048,0.068,0.784
14478,JUAZEIRO DO NORTE,CE,AEROPORTO,0.834,3750,0.75,0.188,0.015,0.04,0.065,0.815
14478,JUAZEIRO DO NORTE,CE,FREI DAMIAO,0.832,4552,0.773,0.168,0.01,0.043,0.058,0.831
14478,JUAZEIRO DO NORTE,CE,MARROCOS,0.821,1025,0.846,0.088,0.015,0.048,0.067,0.913
14478,JUAZEIRO DO NORTE,CE,SAO JOSE,0.808,2819,0.703,0.225,0.013,0.054,0.073,0.776
14478,JUAZEIRO DO NORTE,CE,JOAO CABRAL,0.801,1649,0.734,0.189,0.013,0.056,0.076,0.81
14478,JUAZEIRO DO NORTE,CE,FATIMA,0.796,1898,0.759,0.175,0.016,0.047,0.067,0.826
14478,JUAZEIRO DO NORTE,CE,LAGOA SECA,0.795,5064,0.611,0.311,0.015,0.056,0.077,0.688
14478,JUAZEIRO DO NORTE,CE,PEDRINHAS,0.767,903,0.788,0.144,0.014,0.048,0.067,0.855
14478,JUAZEIRO DO NORTE,CE,SALGADINHO,0.762,509,0.705,0.198,0.006,0.083,0.097,0.802
14478,JUAZEIRO DO NORTE,CE,TRES MARIAS,0.757,1387,0.844,0.107,0.012,0.032,0.047,0.891
14478,JUAZEIRO DO NORTE,CE,JOSE GERALDO DA CRUZ,0.739,535,0.746,0.178,0.007,0.064,0.077,0.823
14478,JUAZEIRO DO NORTE,CE,CARITE,0.735,503,0.734,0.187,0.02,0.054,0.08,0.814
14478,JUAZEIRO DO NORTE,CE,PLANALTO,0.734,700,0.689,0.227,0.017,0.059,0.084,0.773
14478,JUAZEIRO DO NORTE,CE,PROFESSORA MARIA GELI SA BARRETO,0.621,524,0.819,0.151,0.01,0.019,0.031,0.85
14478,JUAZEIRO DO NORTE,CE,NÃO ESPECIFICADO,0.609,27,0.926,0.037,0.0,0.037,0.037,0.963
