TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
13838,CRATEÚS,CE,LAGOA DAS PEDRAS,0.873,1225,0.805,0.108,0.002,0.084,0.088,0.893
13838,CRATEÚS,CE,SANTO ANTÔNIO,0.873,3176,0.785,0.145,0.007,0.059,0.071,0.856
13838,CRATEÚS,CE,VENANCIOS,0.834,3413,0.739,0.191,0.009,0.057,0.069,0.808
13838,CRATEÚS,CE,CENTRO,0.828,3949,0.613,0.295,0.011,0.074,0.092,0.705
13838,CRATEÚS,CE,FATIMA II,0.82,2370,0.692,0.224,0.008,0.069,0.083,0.775
13838,CRATEÚS,CE,MONTENEBO,0.818,2176,0.844,0.102,0.004,0.047,0.053,0.897
13838,CRATEÚS,CE,TUCUNS,0.815,1758,0.794,0.141,0.009,0.051,0.066,0.86
13838,CRATEÚS,CE,SANTANA,0.795,2590,0.853,0.105,0.004,0.035,0.042,0.895
13838,CRATEÚS,CE,FATIMA I,0.795,3132,0.749,0.193,0.008,0.045,0.059,0.808
13838,CRATEÚS,CE,CURRAL VELHO,0.794,1864,0.784,0.155,0.009,0.044,0.062,0.846
13838,CRATEÚS,CE,PLANALTO,0.793,2182,0.741,0.191,0.006,0.055,0.067,0.808
13838,CRATEÚS,CE,CIDADE NOVA,0.779,3227,0.668,0.262,0.008,0.055,0.069,0.737
13838,CRATEÚS,CE,ALTAMIRA,0.777,1293,0.638,0.262,0.009,0.087,0.099,0.737
13838,CRATEÚS,CE,IRAPUA,0.772,1624,0.815,0.132,0.002,0.049,0.053,0.868
13838,CRATEÚS,CE,REALEJO,0.769,1647,0.759,0.178,0.005,0.052,0.063,0.822
13838,CRATEÚS,CE,SÃO VICENTE,0.755,2001,0.638,0.28,0.012,0.065,0.079,0.717
13838,CRATEÚS,CE,IBIAPABA,0.719,1236,0.839,0.121,0.006,0.03,0.04,0.879
13838,CRATEÚS,CE,SANTA LUZIA,0.718,476,0.803,0.134,0.006,0.046,0.062,0.865
13838,CRATEÚS,CE,IPASE,0.703,785,0.771,0.172,0.001,0.051,0.057,0.828
13838,CRATEÚS,CE,CIDADE 2000,0.701,1049,0.75,0.194,0.012,0.036,0.056,0.806
13838,CRATEÚS,CE,SÃO JOSÉ,0.701,1637,0.699,0.243,0.007,0.043,0.058,0.757
13838,CRATEÚS,CE,POTI,0.701,951,0.855,0.108,0.004,0.029,0.036,0.891
13838,CRATEÚS,CE,ASSIS,0.686,437,0.842,0.11,0.0,0.046,0.048,0.89
13838,CRATEÚS,CE,OITICICA,0.656,32,0.844,0.094,0.0,0.062,0.062,0.906
13838,CRATEÚS,CE,CAMPO VELHO,0.587,206,0.883,0.097,0.0,0.019,0.019,0.902
13838,CRATEÚS,CE,JOSÉ ROSA,0.547,241,0.793,0.178,0.0,0.017,0.029,0.822
