TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
31410,ESTÂNCIA,SE,ZONA RURAL,0.833,5494,0.792,0.155,0.024,0.024,0.052,0.844
31410,ESTÂNCIA,SE,CENTRO,0.817,9798,0.634,0.292,0.032,0.036,0.073,0.707
31410,ESTÂNCIA,SE,ALAGOAS,0.782,5604,0.645,0.288,0.027,0.037,0.066,0.711
31410,ESTÂNCIA,SE,CIDADE NOVA,0.78,6609,0.714,0.233,0.022,0.026,0.052,0.766
31410,ESTÂNCIA,SE,ALECRIM,0.771,1333,0.797,0.144,0.022,0.032,0.06,0.857
31410,ESTÂNCIA,SE,BOMFIM,0.768,2859,0.732,0.21,0.026,0.026,0.057,0.789
31410,ESTÂNCIA,SE,PORTO DA AREIA,0.765,2232,0.706,0.227,0.03,0.032,0.066,0.772
31410,ESTÂNCIA,SE,SANTA CRUZ,0.723,1611,0.755,0.192,0.028,0.019,0.053,0.808
31410,ESTÂNCIA,SE,CANDEAL,0.696,484,0.841,0.11,0.035,0.012,0.049,0.89
31410,ESTÂNCIA,SE,SAO JORGE,0.671,578,0.713,0.223,0.021,0.035,0.064,0.777
31410,ESTÂNCIA,SE,BOTEQUIM,0.616,167,0.796,0.15,0.024,0.024,0.054,0.85
31410,ESTÂNCIA,SE,NÃO ESPECIFICADO,0.512,67,0.746,0.209,0.015,0.03,0.045,0.791
