TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
77453,PARANAGUÁ,PR,ILHA DO MEL - NOVA BRASÍLIA,0.613,243,0.498,0.374,0.074,0.021,0.128,0.626
77453,PARANAGUÁ,PR,ALVORADA,0.603,3831,0.338,0.557,0.058,0.036,0.104,0.442
77453,PARANAGUÁ,PR,CENTRO HISTÓRICO,0.593,1400,0.347,0.504,0.083,0.048,0.149,0.496
77453,PARANAGUÁ,PR,PONTA DO CAJU,0.579,1353,0.379,0.511,0.067,0.031,0.11,0.489
77453,PARANAGUÁ,PR,ESTRADINHA,0.572,3782,0.318,0.584,0.055,0.034,0.099,0.417
77453,PARANAGUÁ,PR,BERTIOGA,0.569,3266,0.331,0.575,0.046,0.034,0.096,0.427
77453,PARANAGUÁ,PR,COSTEIRA,0.56,3352,0.309,0.589,0.058,0.03,0.101,0.41
77453,PARANAGUÁ,PR,VILA RUTE,0.557,1814,0.385,0.529,0.047,0.024,0.088,0.473
77453,PARANAGUÁ,PR,ILHA DOS VALADARES - VILA BELA,0.552,4300,0.325,0.588,0.053,0.025,0.086,0.411
77453,PARANAGUÁ,PR,CENTRO,0.546,2617,0.298,0.594,0.062,0.032,0.108,0.406
77453,PARANAGUÁ,PR,VILA PORTUÁRIA,0.542,2904,0.348,0.568,0.047,0.026,0.084,0.432
77453,PARANAGUÁ,PR,JARDIM SAMAMBAIA,0.539,2493,0.286,0.603,0.057,0.041,0.112,0.398
77453,PARANAGUÁ,PR,VILA DOS COMERCIÁRIOS,0.538,3078,0.335,0.581,0.04,0.033,0.085,0.42
77453,PARANAGUÁ,PR,CAMPO GRANDE,0.534,1693,0.327,0.566,0.055,0.034,0.106,0.433
77453,PARANAGUÁ,PR,COLÔNIA SÃO LUIZ,0.529,172,0.453,0.436,0.064,0.035,0.111,0.564
77453,PARANAGUÁ,PR,PORTO DOS PADRES,0.527,5640,0.288,0.628,0.048,0.029,0.084,0.372
77453,PARANAGUÁ,PR,VILA PARAÍSO,0.526,2511,0.303,0.599,0.055,0.031,0.098,0.401
77453,PARANAGUÁ,PR,JARDIM ESPERANÇA,0.52,2544,0.371,0.555,0.039,0.022,0.074,0.445
77453,PARANAGUÁ,PR,PARQUE AGARI,0.518,2934,0.329,0.589,0.041,0.03,0.082,0.411
77453,PARANAGUÁ,PR,JARDIM ARAÇA,0.516,3852,0.307,0.609,0.046,0.028,0.082,0.389
77453,PARANAGUÁ,PR,JARDIM ELDORADO,0.514,1484,0.303,0.585,0.066,0.036,0.113,0.416
77453,PARANAGUÁ,PR,SANTOS DUMONT,0.507,3150,0.286,0.625,0.047,0.033,0.089,0.375
77453,PARANAGUÁ,PR,PARQUE SÃO JOÃO,0.503,1832,0.318,0.59,0.05,0.028,0.093,0.411
77453,PARANAGUÁ,PR,ILHA DOS VALADARES - VILA 7 DE SETEMBRO,0.494,898,0.402,0.519,0.056,0.02,0.079,0.481
77453,PARANAGUÁ,PR,PORTO SEGURO,0.493,1522,0.353,0.564,0.045,0.028,0.083,0.436
77453,PARANAGUÁ,PR,JARDIM SANTA ROSA,0.49,2083,0.3,0.609,0.055,0.03,0.091,0.391
77453,PARANAGUÁ,PR,ILHA DO MEL - PRAINHA ENCANTADAS,0.486,284,0.327,0.504,0.13,0.025,0.169,0.496
77453,PARANAGUÁ,PR,VILA HORIZONTE,0.486,1003,0.264,0.594,0.087,0.043,0.142,0.406
77453,PARANAGUÁ,PR,EMBOGUACU,0.48,2252,0.297,0.616,0.046,0.032,0.086,0.383
77453,PARANAGUÁ,PR,MORRO INGLÊS,0.478,87,0.379,0.46,0.092,0.046,0.16,0.539
77453,PARANAGUÁ,PR,JARDIM IGUAÇU,0.475,2471,0.303,0.616,0.048,0.023,0.08,0.383
77453,PARANAGUÁ,PR,JARDIM GUARAITUBA,0.474,2439,0.28,0.632,0.044,0.033,0.086,0.366
77453,PARANAGUÁ,PR,VILA GUARANI,0.473,1619,0.298,0.611,0.041,0.035,0.092,0.39
77453,PARANAGUÁ,PR,ILHA DOS VALADARES - VILA NOVA,0.468,2834,0.345,0.59,0.04,0.019,0.065,0.41
77453,PARANAGUÁ,PR,COLÔNIA SANTA RITA,0.461,588,0.474,0.468,0.034,0.019,0.058,0.532
77453,PARANAGUÁ,PR,ALEXANDRA,0.448,1934,0.327,0.602,0.039,0.024,0.072,0.399
77453,PARANAGUÁ,PR,VILA DO POVO,0.436,1333,0.337,0.59,0.041,0.023,0.074,0.411
77453,PARANAGUÁ,PR,ILHA SÃO MIGUEL,0.431,201,0.338,0.542,0.06,0.05,0.12,0.458
77453,PARANAGUÁ,PR,ILHA DO AMPARO,0.385,236,0.373,0.547,0.042,0.03,0.08,0.453
77453,PARANAGUÁ,PR,RIO DAS PEDRAS,0.302,299,0.421,0.535,0.033,0.01,0.043,0.464
77453,PARANAGUÁ,PR,COLÔNIA PEREIRA,0.247,100,0.26,0.66,0.05,0.02,0.08,0.34
77453,PARANAGUÁ,PR,COLÔNIA MARIA LUIZA,0.228,188,0.314,0.628,0.037,0.021,0.058,0.372
