TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
14877,NOVA RUSSAS,CE,ALTO DA BOA VISTA,0.779,2213,0.669,0.254,0.007,0.064,0.077,0.746
14877,NOVA RUSSAS,CE,UNIVERSIDADE,0.762,1533,0.597,0.303,0.011,0.08,0.099,0.696
14877,NOVA RUSSAS,CE,CENTRO,0.738,1282,0.547,0.339,0.013,0.091,0.113,0.66
14877,NOVA RUSSAS,CE,PATRONATO,0.733,1369,0.642,0.279,0.009,0.064,0.08,0.722
14877,NOVA RUSSAS,CE,BÁLSAMOS,0.724,74,0.743,0.149,0.014,0.068,0.11,0.853
14877,NOVA RUSSAS,CE,ESPACINHA,0.715,378,0.767,0.161,0.011,0.058,0.072,0.839
14877,NOVA RUSSAS,CE,TAMARINDO,0.712,801,0.717,0.213,0.007,0.056,0.069,0.786
14877,NOVA RUSSAS,CE,MAJOR SIMPLÍCIO,0.71,381,0.68,0.228,0.005,0.076,0.091,0.771
14877,NOVA RUSSAS,CE,CAMPOS,0.705,214,0.715,0.192,0.014,0.07,0.093,0.808
14877,NOVA RUSSAS,CE,BOM BOCADINHO,0.7,73,0.658,0.192,0.027,0.11,0.151,0.809
14877,NOVA RUSSAS,CE,TIMBAÚBA,0.68,860,0.65,0.278,0.005,0.055,0.072,0.722
14877,NOVA RUSSAS,CE,SÃO FRANCISCO,0.675,1294,0.703,0.241,0.009,0.036,0.055,0.758
14877,NOVA RUSSAS,CE,LAGOA DO NORTE,0.667,182,0.775,0.154,0.016,0.038,0.07,0.845
14877,NOVA RUSSAS,CE,CACIMBA NOVA,0.666,170,0.771,0.159,0.0,0.065,0.071,0.842
14877,NOVA RUSSAS,CE,BARRO VERMELHO,0.665,966,0.669,0.268,0.004,0.052,0.063,0.732
14877,NOVA RUSSAS,CE,PIÇARREIRA,0.664,178,0.837,0.107,0.0,0.034,0.057,0.894
14877,NOVA RUSSAS,CE,MORINGUE,0.661,343,0.668,0.254,0.009,0.058,0.079,0.747
14877,NOVA RUSSAS,CE,CANINDEZINHO,0.661,800,0.818,0.146,0.007,0.028,0.036,0.854
14877,NOVA RUSSAS,CE,SITIO NOVO,0.654,218,0.794,0.147,0.023,0.023,0.06,0.854
14877,NOVA RUSSAS,CE,MIGUEL ANTONIO,0.644,237,0.759,0.177,0.021,0.038,0.063,0.822
14877,NOVA RUSSAS,CE,PEIXE,0.637,122,0.738,0.189,0.025,0.025,0.074,0.812
14877,NOVA RUSSAS,CE,NOVA BETÂNIA,0.628,785,0.753,0.205,0.005,0.033,0.042,0.795
14877,NOVA RUSSAS,CE,PANTANAL,0.626,673,0.657,0.281,0.009,0.046,0.061,0.718
14877,NOVA RUSSAS,CE,LAGEDO GRANDE,0.624,255,0.906,0.071,0.008,0.016,0.024,0.93
14877,NOVA RUSSAS,CE,EXTREMAS,0.615,151,0.702,0.225,0.013,0.046,0.073,0.775
14877,NOVA RUSSAS,CE,JOVINÃO,0.605,367,0.749,0.202,0.005,0.03,0.049,0.798
14877,NOVA RUSSAS,CE,CACHOEIRA,0.595,117,0.752,0.188,0.009,0.043,0.061,0.813
14877,NOVA RUSSAS,CE,ZONA RURAL,0.578,74,0.986,0.014,0.0,0.0,0.0,0.986
14877,NOVA RUSSAS,CE,LAGOA DE SÃO PEDRO,0.568,640,0.702,0.259,0.003,0.034,0.039,0.741
14877,NOVA RUSSAS,CE,PEREIROS,0.565,200,0.87,0.12,0.005,0.005,0.01,0.88
14877,NOVA RUSSAS,CE,RESPLANDE,0.564,58,0.862,0.103,0.0,0.034,0.034,0.896
14877,NOVA RUSSAS,CE,IRAPUÁ,0.562,243,0.798,0.169,0.008,0.025,0.033,0.831
14877,NOVA RUSSAS,CE,RESIDÊNCIA,0.537,187,0.791,0.176,0.0,0.032,0.032,0.823
14877,NOVA RUSSAS,CE,TRAPIÁ,0.534,113,0.761,0.195,0.0,0.018,0.045,0.806
14877,NOVA RUSSAS,CE,RECANTO,0.527,138,0.783,0.181,0.007,0.022,0.036,0.819
14877,NOVA RUSSAS,CE,MULUNGU,0.495,122,0.582,0.352,0.0,0.066,0.066,0.648
14877,NOVA RUSSAS,CE,ILHA GRANDE,0.479,45,0.822,0.178,0.0,0.0,0.0,0.822
14877,NOVA RUSSAS,CE,BOA ESPERANÇA,0.468,139,0.59,0.353,0.007,0.043,0.057,0.647
14877,NOVA RUSSAS,CE,MATA FRESCA,0.464,54,0.778,0.204,0.0,0.019,0.019,0.797
14877,NOVA RUSSAS,CE,GURGUEIA,0.426,106,0.547,0.396,0.0,0.057,0.057,0.604
14877,NOVA RUSSAS,CE,NEGROS,0.348,69,0.623,0.362,0.014,0.0,0.014,0.637
