TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
34053,CAFARNAUM,BA,POVOADO DE BECA,0.74,387,0.845,0.093,0.023,0.023,0.062,0.907
34053,CAFARNAUM,BA,CENTRO,0.736,6336,0.682,0.271,0.019,0.022,0.048,0.73
34053,CAFARNAUM,BA,POVOADO DE CANAL,0.676,1078,0.738,0.211,0.012,0.031,0.052,0.79
34053,CAFARNAUM,BA,POVOADO DE RECIFE,0.663,698,0.815,0.145,0.006,0.027,0.04,0.855
34053,CAFARNAUM,BA,POVOADO DE GRAMA II,0.655,260,0.854,0.1,0.012,0.019,0.046,0.9
34053,CAFARNAUM,BA,POVOADO DE CONQUISTA,0.654,407,0.762,0.182,0.02,0.022,0.057,0.819
34053,CAFARNAUM,BA,POVOADO DE PEDRAS,0.646,263,0.741,0.194,0.027,0.019,0.065,0.806
34053,CAFARNAUM,BA,POVOADO DE CAFARNAUNZINHO,0.635,199,0.935,0.035,0.0,0.02,0.03,0.965
34053,CAFARNAUM,BA,POVOADO DE QUEIMADA DO TIANO,0.633,344,0.89,0.087,0.003,0.009,0.024,0.914
34053,CAFARNAUM,BA,POVOADO LAGOA DO AGOSTINHO,0.631,320,0.816,0.141,0.003,0.025,0.044,0.86
34053,CAFARNAUM,BA,POVOADO DE JUNCO NOVO,0.621,258,0.872,0.097,0.016,0.012,0.032,0.904
34053,CAFARNAUM,BA,POVOADO LAGOA DAS PEDRAS,0.617,121,0.835,0.116,0.033,0.017,0.05,0.885
34053,CAFARNAUM,BA,POVOADO DE BOA VISTA DO BARBOSA,0.514,173,0.734,0.225,0.017,0.017,0.04,0.774
