TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
4081,TUCUMÃ,PA,PALMEIRA I,0.485,1133,0.48,0.467,0.024,0.028,0.053,0.533
4081,TUCUMÃ,PA,BAIRRO DAS FLORES,0.424,3991,0.365,0.591,0.025,0.015,0.044,0.409
4081,TUCUMÃ,PA,VILA DA PAZ,0.37,1158,0.387,0.566,0.023,0.022,0.048,0.435
4081,TUCUMÃ,PA,SETOR RODOVIÁRIO,0.359,3478,0.32,0.639,0.018,0.02,0.04,0.36
4081,TUCUMÃ,PA,MONTE CASTELO,0.358,2573,0.344,0.616,0.02,0.014,0.04,0.384
4081,TUCUMÃ,PA,ZONA RURAL,0.334,788,0.385,0.569,0.033,0.011,0.046,0.431
4081,TUCUMÃ,PA,CENTRO,0.318,2777,0.264,0.693,0.018,0.02,0.043,0.307
4081,TUCUMÃ,PA,SETOR MORUMBI,0.305,2273,0.323,0.643,0.017,0.013,0.032,0.355
4081,TUCUMÃ,PA,BIQUINHA,0.284,1385,0.343,0.625,0.017,0.013,0.032,0.375
4081,TUCUMÃ,PA,SETOR MARACANA,0.27,497,0.34,0.612,0.032,0.012,0.048,0.388
