TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
31259,CAPELA,SE,CENTRO,0.792,12690,0.623,0.311,0.03,0.03,0.067,0.69
31259,CAPELA,SE,POVOADO PIRUNGA,0.767,1413,0.815,0.13,0.023,0.025,0.054,0.869
31259,CAPELA,SE,POVOADO VILA PEDRAS,0.762,1188,0.787,0.152,0.024,0.029,0.061,0.848
31259,CAPELA,SE,POVOADO SAÚDE,0.684,652,0.718,0.218,0.031,0.023,0.065,0.783
31259,CAPELA,SE,POVOADO OITEIRO,0.681,298,0.795,0.144,0.034,0.02,0.061,0.856
31259,CAPELA,SE,POVOADO VILA BARRACAS,0.642,344,0.735,0.203,0.026,0.026,0.061,0.796
31259,CAPELA,SE,POVOADO TERRA DURA,0.636,373,0.879,0.094,0.016,0.008,0.027,0.906
31259,CAPELA,SE,POVOADO MIRANDA,0.635,993,0.702,0.248,0.027,0.015,0.05,0.752
31259,CAPELA,SE,POVOADO CANTAGALO,0.633,305,0.885,0.085,0.01,0.013,0.029,0.914
31259,CAPELA,SE,AEROPORTO,0.608,342,0.766,0.187,0.009,0.035,0.047,0.813
31259,CAPELA,SE,POVOADO QUENDERA,0.576,471,0.743,0.219,0.015,0.015,0.038,0.781
