TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
7315,BARRA DO CORDA,MA,POVOADO MUNDO NOVO DOS FLORES ZONA RURAL,0.799,71,0.887,0.014,0.056,0.028,0.098,0.985
7315,BARRA DO CORDA,MA,POVOADO SUJAPÉ ZONA RURAL,0.687,112,0.741,0.17,0.045,0.045,0.09,0.831
7315,BARRA DO CORDA,MA,ARATICUM - ZONA URBANA,0.677,1611,0.673,0.27,0.016,0.032,0.056,0.729
7315,BARRA DO CORDA,MA,ALTAMIRA ZONA URBANA,0.649,9800,0.608,0.358,0.011,0.02,0.034,0.642
7315,BARRA DO CORDA,MA,TRESIDELA - ZONA URBANA,0.641,7420,0.55,0.405,0.015,0.025,0.046,0.596
7315,BARRA DO CORDA,MA,POVOADO DESEJO - ZONA RURAL,0.64,61,0.803,0.131,0.016,0.049,0.065,0.868
7315,BARRA DO CORDA,MA,POVOADO ANAPURUS ZONA RURAL,0.636,561,0.85,0.125,0.007,0.016,0.025,0.875
7315,BARRA DO CORDA,MA,POVOADO BARRO BRANCO (TAMARINDO) - ZONA RURAL,0.633,216,0.769,0.171,0.032,0.028,0.06,0.829
7315,BARRA DO CORDA,MA,POVOADO LAGOA DO SOCORRO - ZONA RURAL,0.632,150,0.9,0.06,0.013,0.027,0.04,0.94
7315,BARRA DO CORDA,MA,POVOADO LAGOA GRANDE ZONA RURAL,0.616,67,0.881,0.075,0.015,0.03,0.045,0.926
7315,BARRA DO CORDA,MA,ZONA RURAL,0.615,1644,0.762,0.228,0.004,0.004,0.01,0.772
7315,BARRA DO CORDA,MA,POVOADO CENTRO DO ROQUE ZONA RURAL,0.614,428,0.853,0.126,0.012,0.005,0.021,0.874
7315,BARRA DO CORDA,MA,POVOADO BARRO BRANCO - ZONA RURAL,0.611,672,0.729,0.225,0.022,0.022,0.045,0.774
7315,BARRA DO CORDA,MA,TAMARINDO ZONA URBANA,0.611,1574,0.722,0.25,0.01,0.017,0.028,0.75
7315,BARRA DO CORDA,MA,POVOADO ESTREITO ZONA RURAL,0.611,210,0.781,0.167,0.01,0.038,0.053,0.834
7315,BARRA DO CORDA,MA,POVOADO ESCONDIDO ZONA RURAL,0.611,410,0.861,0.122,0.005,0.01,0.017,0.878
7315,BARRA DO CORDA,MA,POVOADO TRÊS LAGOAS DO MANDUCA - ZONA RURAL,0.61,877,0.762,0.206,0.016,0.013,0.032,0.794
7315,BARRA DO CORDA,MA,POVOADO CAJUEIRO - ZONA RURAL,0.609,62,0.855,0.097,0.016,0.032,0.048,0.903
7315,BARRA DO CORDA,MA,POVOADO CAJAZEIRA BR ZONA RURAL,0.604,754,0.796,0.183,0.008,0.012,0.021,0.817
7315,BARRA DO CORDA,MA,VILA ALVORADA - ZONA urbana,0.604,710,0.768,0.199,0.006,0.021,0.033,0.801
7315,BARRA DO CORDA,MA,CENTRO ZONA URBANA,0.599,3150,0.527,0.422,0.022,0.027,0.051,0.578
7315,BARRA DO CORDA,MA,NOVA TRESIDELA - ZONA URBANA,0.598,1078,0.714,0.25,0.013,0.022,0.036,0.75
7315,BARRA DO CORDA,MA,POVOADO CLEMENTE ZONA RURAL,0.591,563,0.805,0.176,0.007,0.011,0.02,0.825
7315,BARRA DO CORDA,MA,POVOADO FLORESTA ZONA RURAL,0.59,136,0.89,0.081,0.0,0.029,0.029,0.919
7315,BARRA DO CORDA,MA,POVOADO CENTRO DOS RAMOS - ZONA RURAL,0.578,561,0.74,0.225,0.014,0.02,0.036,0.776
7315,BARRA DO CORDA,MA,POVOADO JATOBA ZONA RURAL,0.578,73,0.986,0.014,0.0,0.0,0.0,0.986
7315,BARRA DO CORDA,MA,POVOADO CABECEIRA DO ESCONDIDO ZONA RURAL,0.568,222,0.86,0.126,0.0,0.014,0.014,0.874
7315,BARRA DO CORDA,MA,POVOADO CENTRO DO BARROSO - ZONA RURAL,0.568,48,0.833,0.125,0.0,0.021,0.042,0.875
7315,BARRA DO CORDA,MA,VILA MARIANO ZONA URBANA,0.567,679,0.732,0.237,0.012,0.016,0.03,0.762
7315,BARRA DO CORDA,MA,POVOADO CANAFISTULA ZONA RURAL,0.561,150,0.867,0.113,0.013,0.007,0.02,0.887
7315,BARRA DO CORDA,MA,POVOADO CANA BRAVA - ZONA RURAL,0.56,128,0.898,0.094,0.008,0.0,0.008,0.906
7315,BARRA DO CORDA,MA,POVOADO LAGOA COMPRIDA - ZONA RURAL,0.554,53,0.925,0.075,0.0,0.0,0.0,0.925
7315,BARRA DO CORDA,MA,POVOADO MUCUNÃ ZONA RURAL,0.549,118,0.873,0.11,0.008,0.008,0.016,0.889
7315,BARRA DO CORDA,MA,POVOADO SÃO JOSÉ DO JAPÃO ZONA RURAL,0.549,156,0.763,0.192,0.019,0.013,0.045,0.808
7315,BARRA DO CORDA,MA,POVOADO CRUZEIRO - ZONA RURAL,0.548,115,0.87,0.113,0.017,0.0,0.017,0.887
7315,BARRA DO CORDA,MA,INCRA ZONA URBANA,0.548,2515,0.451,0.488,0.021,0.034,0.06,0.511
7315,BARRA DO CORDA,MA,POVOADO CALUMBI DOS FLORES ZONA RURAL,0.547,106,0.811,0.151,0.019,0.019,0.038,0.849
7315,BARRA DO CORDA,MA,POVOADO NARU - ZONA RURAL,0.546,317,0.782,0.192,0.016,0.006,0.025,0.807
7315,BARRA DO CORDA,MA,CERÂMICA - ZONA URBANA,0.544,1152,0.601,0.358,0.015,0.024,0.042,0.643
7315,BARRA DO CORDA,MA,POVOADO CENTRO DO MARCOLINO - ZONA RURAL,0.544,255,0.788,0.184,0.004,0.02,0.028,0.816
7315,BARRA DO CORDA,MA,POVOADO SÃO JOSÉ DO MEARIM - ZONA RURAL,0.535,611,0.686,0.282,0.01,0.023,0.033,0.719
7315,BARRA DO CORDA,MA,POVOADO CENTRO DO MEIO - ZONA RURAL,0.533,143,0.832,0.147,0.007,0.014,0.021,0.853
7315,BARRA DO CORDA,MA,POVOADO CATETE DE CIMA ZONA RURAL,0.527,71,0.831,0.141,0.0,0.014,0.028,0.859
7315,BARRA DO CORDA,MA,POVOADO DOIS IRMÃOS ZONA RURAL,0.526,59,0.881,0.119,0.0,0.0,0.0,0.881
7315,BARRA DO CORDA,MA,ESPERANTINA - ZONA RURAL,0.519,116,0.845,0.147,0.0,0.009,0.009,0.854
7315,BARRA DO CORDA,MA,POVOADO SUMAUMA - ZONA RURAL,0.512,201,0.796,0.189,0.01,0.005,0.015,0.811
7315,BARRA DO CORDA,MA,POVOADO PATIZAL ZONA RURAL,0.51,94,0.819,0.16,0.011,0.011,0.022,0.841
7315,BARRA DO CORDA,MA,POVOADO VILA REAL ZONA RURAL,0.51,142,0.803,0.176,0.014,0.007,0.021,0.824
7315,BARRA DO CORDA,MA,POVOADO AGROVILA BOA SORTE - ZONA RURAL,0.508,460,0.693,0.278,0.015,0.013,0.028,0.721
7315,BARRA DO CORDA,MA,POVOADO NOVO ORIENTE - ZONA RURAL,0.506,87,0.782,0.184,0.023,0.0,0.034,0.816
7315,BARRA DO CORDA,MA,POVOADO SÃO CARLOS - ZONA RURAL,0.504,95,0.811,0.168,0.011,0.011,0.022,0.833
7315,BARRA DO CORDA,MA,POVOADO SÃO GONÇALO - ZONA RURAL,0.504,538,0.688,0.29,0.009,0.011,0.022,0.71
7315,BARRA DO CORDA,MA,POVOADO IPIRANGA - ZONA RURAL,0.503,868,0.552,0.401,0.026,0.016,0.046,0.598
7315,BARRA DO CORDA,MA,POVOADO CENTRO DO ZE ANTONIO - ZONA RURAL,0.498,91,0.824,0.165,0.0,0.011,0.011,0.835
7315,BARRA DO CORDA,MA,POVOADO SAO MIGUEL ZONA RURAL,0.497,77,0.753,0.208,0.013,0.013,0.039,0.792
7315,BARRA DO CORDA,MA,POVOADO FARINHA - ZONA RURAL,0.495,103,0.777,0.194,0.01,0.01,0.03,0.807
7315,BARRA DO CORDA,MA,POVOADO CATETÉ ZONA RURAL,0.493,88,0.716,0.239,0.034,0.0,0.045,0.761
7315,BARRA DO CORDA,MA,POVOADO CAJAZEIRA II - ZONA RURAL,0.489,193,0.767,0.218,0.0,0.016,0.016,0.783
7315,BARRA DO CORDA,MA,POVOADO MAMUIR - ZONA RURAL,0.488,107,0.794,0.187,0.0,0.019,0.019,0.813
