TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
37052,MALHADA,BA,POVOADO ILHA DE VAVA,0.689,337,0.834,0.113,0.024,0.018,0.054,0.888
37052,MALHADA,BA,POVOADO JULIAO,0.673,1543,0.798,0.171,0.006,0.019,0.03,0.828
37052,MALHADA,BA,CENTRO,0.652,2688,0.678,0.282,0.01,0.023,0.039,0.717
37052,MALHADA,BA,POVOADO TOME NUNES,0.612,193,0.912,0.062,0.005,0.01,0.025,0.937
37052,MALHADA,BA,POVOADO COMUNIDADE DE RESSACA,0.601,99,0.667,0.253,0.061,0.01,0.081,0.748
37052,MALHADA,BA,DISTRITO PARATECA,0.6,644,0.711,0.244,0.014,0.014,0.046,0.757
37052,MALHADA,BA,DISTRITO CANABRAVA,0.587,2273,0.642,0.328,0.01,0.014,0.03,0.672
37052,MALHADA,BA,POVOADO MOCAMBO,0.561,531,0.774,0.207,0.004,0.009,0.019,0.793
37052,MALHADA,BA,POVOADO PAU DARCO,0.532,497,0.738,0.241,0.004,0.014,0.02,0.758
37052,MALHADA,BA,POVOADO CANTO DO RIACHO,0.524,273,0.788,0.198,0.007,0.0,0.014,0.802
37052,MALHADA,BA,POVOADO RIACHAO,0.516,402,0.697,0.269,0.012,0.017,0.033,0.73
37052,MALHADA,BA,POVOADO SERRA DE JOAO ALVES,0.503,480,0.637,0.323,0.021,0.01,0.039,0.676
37052,MALHADA,BA,POVOADO FUNDAO,0.408,171,0.678,0.316,0.006,0.0,0.006,0.684
